,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
427,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-04-26,80
428,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-04-26,105
429,I HATE MYSELFIE,Shane Dawson,Atria/Keywords,1476791546,9781476791548,Paperback Nonfiction,2015-04-26,2
430,THRIVE,Arianna Huffington,Harmony,0804140863,9780804140867,Paperback Nonfiction,2015-04-26,0
431,10% HAPPIER,Dan Harris,Dey Street,0062265431,9780062265432,Paperback Nonfiction,2015-04-26,0
432,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-04-26,0
433,IS EVERYONE HANGING OUT WITHOUT ME?,Mindy Kaling,Three Rivers,0307886271,9780307886279,Paperback Nonfiction,2015-04-26,0
434,GOING CLEAR,Lawrence Wright,Vintage,0307745309,9780307745309,Paperback Nonfiction,2015-04-26,0
435,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-04-26,0
436,ALAN TURING: THE ENIGMA,Andrew Hodges,Princeton University,069116472X,9780691164724,Paperback Nonfiction,2015-04-26,0
437,FORGIVENESS,Chiquis Rivera,Atria,1501104810,9781501104817,Paperback Nonfiction,2015-04-26,0
438,A FIGHTING CHANCE,Elizabeth Warren,Picador,125006225X,9781250062253,Paperback Nonfiction,2015-04-26,0
439,PROOF OF HEAVEN,Eben Alexander,Simon & Schuster,1451695195,9781451695199,Paperback Nonfiction,2015-04-26,0
440,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-04-26,24
441,GET WHAT'S YOURS,"Laurence J Kotlikoff, Philip Moeller and Paul Solman",Simon & Schuster,1476772290,9781476772295,Advice How-To and Miscellaneous,2015-04-26,6
442,THE BLUE ZONES SOLUTION,Dan Buettner,National Geographic,1426211929,9781426211928,Advice How-To and Miscellaneous,2015-04-26,1
443,10-DAY GREEN SMOOTHIE CLEANSE,J J Smith,Atria,1501100106,9781501100109,Advice How-To and Miscellaneous,2015-04-26,29
444,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-04-26,98
445,THE SUJA JUICE SOLUTION,Annie Lawless and Jeff Church,Grand Central,1455589276,9781455589272,Advice How-To and Miscellaneous,2015-04-26,1
446,THUG KITCHEN,the staff of Thug Kitchen,Rodale,1623363586,9781623363581,Advice How-To and Miscellaneous,2015-04-26,25
447,WORK RULES!,Laszlo Bock,Twelve,1455554804,9781455554805,Advice How-To and Miscellaneous,2015-04-26,1
448,WHAT TO EXPECT WHEN YOU'RE EXPECTING,Heidi Murkoff and Sharon Mazel,Workman,0761148574,9780761148579,Advice How-To and Miscellaneous,2015-04-26,81
449,BETTER THAN BEFORE,Gretchen Rubin,Crown,0385348614,9780385348614,Advice How-To and Miscellaneous,2015-04-26,4
450,MONEY: MASTER THE GAME,Tony Robbins,Simon & Schuster,1476757801,9781476757803,Advice How-To and Miscellaneous,2015-04-26,0
451,TRISHA'S TABLE,Trisha Yearwood with Beth Yearwood Bernard,Clarkson Potter,0804186154,9780804186155,Advice How-To and Miscellaneous,2015-04-26,0
452,THE COMPLETE VEGETARIAN COOKBOOK,the staff of America's Test Kitchen,America's Test Kitchen,1936493969,9781936493968,Advice How-To and Miscellaneous,2015-04-26,0
453,DO OVER,Jon Acuff,Portfolio,1591847613,9781591847618,Advice How-To and Miscellaneous,2015-04-26,0
454,THE MOTIVATION MANIFESTO,Brendon Burchard,Hay House,1401948073,9781401948078,Advice How-To and Miscellaneous,2015-04-26,0
455,GODDESSES NEVER AGE,Christiane Northrup,Hay House,1401945163,9781401945169,Advice How-To and Miscellaneous,2015-04-26,0
456,DARING GREATLY,Brené Brown,Gotham,1592408419,9781592408412,Advice How-To and Miscellaneous,2015-04-26,0
457,FRANKLIN BARBECUE,Aaron Franklin and Jordan Mackay,Ten Speed Press,1607747200,9781607747208,Advice How-To and Miscellaneous,2015-04-26,0
458,THE GIFTS OF IMPERFECTION,Brené Brown,Hazelden,159285849X,9781592858491,Advice How-To and Miscellaneous,2015-04-26,0
459,THE 20/20 DIET,Phil McGraw,Bird Street,1939457319,9781939457318,Advice How-To and Miscellaneous,2015-04-26,0
460,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-04-26,94
461,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-04-26,28
462,PETE THE CAT'S GROOVY GUIDE TO LIFE,James Dean and Kimberly Dean,HarperCollins,0062351354,9780062351357,Picture Books,2015-04-26,1
463,I WISH YOU MORE,Amy Krouse Rosenthal.,Chronicle,1452126992,9781452126999,Picture Books,2015-04-26,2
464,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2015-04-26,64
465,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-04-26,187
466,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,0811877825,9780811877824,Picture Books,2015-04-26,184
467,WAITING IS NOT EASY!,Mo Willems,Hyperion,142319957X,9781423199571,Picture Books,2015-04-26,19
468,"ROSIE REVERE, ENGINEER",Andrea Beaty,Abrams,1419708457,9781419708459,Picture Books,2015-04-26,45
469,THE ADVENTURES OF BEEKLE,Dan Santat,"Little, Brown",0316199982,9780316199988,Picture Books,2015-04-26,7
470,DIVERGENT,Veronica Roth,HarperCollins Publishers,0062209272,9780062209276,Series Books,2015-04-26,77
471,THE MAZE RUNNER,James Dashner,Random House Publishing,0385738765,9780385738767,Series Books,2015-04-26,131
472,DIARY OF A WIMPY KID,and   Jeff Kinney,Abrams Books,141971189X,9781419711893,Series Books,2015-04-26,318
473,BIG NATE,Lincoln Peirce,HarperCollins Publishers,None,9780062393135,Series Books,2015-04-26,102
474,THE SELECTION,Kiera Cass,HarperTeen,0062059955,9780062059956,Series Books,2015-04-26,35
475,WARRIORS,Erin Hunter,HarperCollins Publishers,0062063626,9780062063625,Series Books,2015-04-26,120
476,THE MORTAL INSTRUMENTS,Cassandra Clare,Simon & Schuster,1416995757,9781416995753,Series Books,2015-04-26,164
477,SPIRIT ANIMALS,various authors,Scholastic,0545535212,9780545535212,Series Books,2015-04-26,8
478,KINGDOM KEEPERS,Ridley Pearson,Disney Publishing Worldwide,1423184319,9781423184317,Series Books,2015-04-26,12
479,HEROES OF OLYMPUS,Rick Riordan,Disney Publishing Worldwide,1423146735,9781423146735,Series Books,2015-04-26,99
480,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,0698185390,9780698185395,Combined Print and E-Book Fiction,2015-03-29,9
481,ENDANGERED,C J Box,Putnam,,9780698184435,Combined Print and E-Book Fiction,2015-03-29,1
482,LAST ONE HOME,Debbie Macomber,Ballantine,0553391895,9780553391893,Combined Print and E-Book Fiction,2015-03-29,1
483,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,,9781476746609,Combined Print and E-Book Fiction,2015-03-29,26
484,A SPOOL OF BLUE THREAD,Anne Tyler,Knopf,1101874287,9781101874288,Combined Print and E-Book Fiction,2015-03-29,5
485,THE NIGHTINGALE,Kristin Hannah,St. Martin's,1466850604,9781466850606,Combined Print and E-Book Fiction,2015-03-29,6
486,FIFTY SHADES DARKER,E L James,Vintage,1612130593,9781612130590,Combined Print and E-Book Fiction,2015-03-29,62
487,THE LONGEST RIDE,Nicholas Sparks,Grand Central,1455520667,9781455520664,Combined Print and E-Book Fiction,2015-03-29,18
488,CONFESS,Colleen Hoover,Atria,1476791465,9781476791463,Combined Print and E-Book Fiction,2015-03-29,1
489,COLD BETRAYAL,J A Jance,Touchstone,None,9781476745077,Combined Print and E-Book Fiction,2015-03-29,1
490,STILL ALICE,Lisa Genova,Pocket Books,1439157030,9781439157039,Combined Print and E-Book Fiction,2015-03-29,9
491,FIFTY SHADES FREED,E L James,Vintage,1612130615,9781612130613,Combined Print and E-Book Fiction,2015-03-29,59
492,FIFTY SHADES OF GREY,E L James,Vintage,None,9781612130293,Combined Print and E-Book Fiction,2015-03-29,81
493,THE HUSBAND'S SECRET,Liane Moriarty,Amy Einhorn/Putnam,,9781101636237,Combined Print and E-Book Fiction,2015-03-29,44
494,GONE GIRL,Gillian Flynn,Crown,0307588386,9780307588388,Combined Print and E-Book Fiction,2015-03-29,120
495,WORLD GONE BY,Dennis Lehane,Morrow,,9780062200303,Combined Print and E-Book Fiction,2015-03-29,0
496,THE ASSASSIN,Clive Cussler and Justin Scott,Putnam,,9780698169678,Combined Print and E-Book Fiction,2015-03-29,0
497,PRODIGAL SON,Danielle Steel,Delacorte,080417962X,9780804179621,Combined Print and E-Book Fiction,2015-03-29,0
498,FORGET ME NOT,Fern Michaels,Zebra,1420133152,9781420133158,Combined Print and E-Book Fiction,2015-03-29,0
499,DARK PLACES,Gillian Flynn,Broadway,0307459926,9780307459923,Combined Print and E-Book Fiction,2015-03-29,0
500,DEAD WAKE,Erik Larson,Crown,0553446754,9780553446753,Combined Print and E-Book Nonfiction,2015-03-29,1
501,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,0062376330,9780062376336,Combined Print and E-Book Nonfiction,2015-03-29,56
502,THE BOYS IN THE BOAT,Daniel James Brown,Viking,None,9781101622742,Combined Print and E-Book Nonfiction,2015-03-29,43
503,WILD,Cheryl Strayed,Knopf,0307957659,9780307957658,Combined Print and E-Book Nonfiction,2015-03-29,104
504,UNBROKEN,Laura Hillenbrand,Random House,0679603751,9780679603757,Combined Print and E-Book Nonfiction,2015-03-29,196
505,THE AUTOBIOGRAPHY OF ELEANOR ROOSEVELT,Eleanor Roosevelt,Harper Perennial,0062355929,9780062355928,Combined Print and E-Book Nonfiction,2015-03-29,1
506,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Combined Print and E-Book Nonfiction,2015-03-29,23
507,EVERY DAY I FIGHT,Stuart Scott with Larry Platt,Blue Rider,0399174060,9780399174063,Combined Print and E-Book Nonfiction,2015-03-29,1
508,KILLING PATTON,Bill O'Reilly and Martin Dugard,Holt,080509668X,9780805096682,Combined Print and E-Book Nonfiction,2015-03-29,25
509,BETTYVILLE,George Hodgman,Viking,,9780698158450,Combined Print and E-Book Nonfiction,2015-03-29,1
510,YES PLEASE,Amy Poehler,Dey Street/Morrow,0062268341,9780062268341,Combined Print and E-Book Nonfiction,2015-03-29,20
511,H IS FOR HAWK,Helen Macdonald,Grove,0802123414,9780802123411,Combined Print and E-Book Nonfiction,2015-03-29,2
512,OUR KIDS,Robert D Putnam,Simon & Schuster,1476769893,9781476769899,Combined Print and E-Book Nonfiction,2015-03-29,1
513,ANNE FRANK,Francine Prose,HarperCollins,0061959162,9780061959165,Combined Print and E-Book Nonfiction,2015-03-29,1
514,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,1400076315,9781400076314,Combined Print and E-Book Nonfiction,2015-03-29,6
515,17 CARNATIONS,Andrew Morton,Grand Central,1455527092,9781455527090,Combined Print and E-Book Nonfiction,2015-03-29,0
516,A BRIEF HISTORY OF TIME,Stephen Hawking,Bantam,0553380168,9780553380163,Combined Print and E-Book Nonfiction,2015-03-29,0
517,THE DRESSMAKER OF KHAIR KHANA,Gayle Tzemach Lemmon,Harper Perennial,0062074954,9780062074959,Combined Print and E-Book Nonfiction,2015-03-29,0
518,THOMAS JEFFERSON,Henry Moscow,New Word City,None,9781612308340,Combined Print and E-Book Nonfiction,2015-03-29,0
519,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,0307589382,9780307589385,Combined Print and E-Book Nonfiction,2015-03-29,0
520,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,1594633665,9781594633669,Hardcover Fiction,2015-03-29,9
521,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Hardcover Fiction,2015-03-29,45
522,ENDANGERED,C J Box,Putnam,0399160779,9780399160776,Hardcover Fiction,2015-03-29,1
523,A SPOOL OF BLUE THREAD,Anne Tyler,Knopf,1101874279,9781101874271,Hardcover Fiction,2015-03-29,5
524,THE BURIED GIANT,Kazuo Ishiguro,Knopf,030727103X,9780307271037,Hardcover Fiction,2015-03-29,2
525,LAST ONE HOME,Debbie Macomber,Ballantine,0553391887,9780553391886,Hardcover Fiction,2015-03-29,1
526,THE NIGHTINGALE,Kristin Hannah,St. Martin's,0312577222,9780312577223,Hardcover Fiction,2015-03-29,6
527,WORLD GONE BY,Dennis Lehane,Morrow/HarperCollins,0060004908,9780060004903,Hardcover Fiction,2015-03-29,1
528,THE ASSASSIN,Clive Cussler and Justin Scott,Putnam,0399171754,9780399171758,Hardcover Fiction,2015-03-29,2
529,PRODIGAL SON,Danielle Steel,Delacorte,0385343159,9780385343152,Hardcover Fiction,2015-03-29,3
530,THE FIFTH GOSPEL,Ian Caldwell,Simon & Schuster,1451694148,9781451694147,Hardcover Fiction,2015-03-29,2
531,MIGHTIER THAN THE SWORD,Jeffrey Archer,St. Martin's,1250034515,9781250034519,Hardcover Fiction,2015-03-29,3
532,COLD BETRAYAL,J A Jance,Touchstone,1476745048,9781476745046,Hardcover Fiction,2015-03-29,1
533,THE WHITES,Richard Price writing as Harry Brandt,Holt,0805093990,9780805093995,Hardcover Fiction,2015-03-29,4
534,ALL THE OLD KNIVES,Olen Steinhauer,Minotaur,1250045428,9781250045423,Hardcover Fiction,2015-03-29,1
535,DEAD HEAT,Patricia Briggs,Ace,0425256758,9780425256756,Hardcover Fiction,2015-03-29,2
536,GRAY MOUNTAIN,John Grisham,Doubleday,038553714X,9780385537148,Hardcover Fiction,2015-03-29,0
537,TRIGGER WARNING,Neil Gaiman,Morrow/HarperCollins,0062330268,9780062330260,Hardcover Fiction,2015-03-29,0
538,LEAVING BERLIN,Joseph Kanon,Atria,1476704643,9781476704647,Hardcover Fiction,2015-03-29,0
539,PRIVATE VEGAS,James Patterson and Maxine Paetro,"Little, Brown",031621115X,9780316211154,Hardcover Fiction,2015-03-29,0
540,DEAD WAKE,Erik Larson,Crown,0307408868,9780307408860,Hardcover Nonfiction,2015-03-29,1
541,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-03-29,23
542,EVERY DAY I FIGHT,Stuart Scott with Larry Platt,Blue Rider,0399174060,9780399174063,Hardcover Nonfiction,2015-03-29,1
543,KILLING PATTON,Bill O'Reilly and Martin Dugard,Holt,080509668X,9780805096682,Hardcover Nonfiction,2015-03-29,25
544,YES PLEASE,Amy Poehler,Dey Street/Morrow,0062268341,9780062268341,Hardcover Nonfiction,2015-03-29,20
545,H IS FOR HAWK,Helen Macdonald,Grove,0802123414,9780802123411,Hardcover Nonfiction,2015-03-29,4
546,WHAT IF?,Randall Munroe,Houghton Mifflin Harcourt,0544272994,9780544272996,Hardcover Nonfiction,2015-03-29,28
547,GIRL IN A BAND,Kim Gordon,Dey Street/Morrow,0062295896,9780062295897,Hardcover Nonfiction,2015-03-29,3
548,BETTYVILLE,George Hodgman,Viking,0525427201,9780525427209,Hardcover Nonfiction,2015-03-29,1
549,OUR KIDS,Robert D Putnam,Simon & Schuster,1476769893,9781476769899,Hardcover Nonfiction,2015-03-29,1
550,DATA AND GOLIATH,Bruce Schneier,Norton,0393244814,9780393244816,Hardcover Nonfiction,2015-03-29,2
551,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322407,9780316322409,Hardcover Nonfiction,2015-03-29,50
552,NOT THAT KIND OF GIRL,Lena Dunham,Random House,081299499X,9780812994995,Hardcover Nonfiction,2015-03-29,24
553,BELIEVER,David Axelrod,Penguin Press,1594205876,9781594205873,Hardcover Nonfiction,2015-03-29,5
554,17 CARNATIONS,Andrew Morton,Grand Central,1455527114,9781455527113,Hardcover Nonfiction,2015-03-29,1
555,LIVE RIGHT AND FIND HAPPINESS (ALTHOUGH BEER IS MUCH FASTER),Dave Barry,Putnam,0399165959,9780399165955,Hardcover Nonfiction,2015-03-29,2
556,COINED,Kabir Sehgal,Grand Central,1455578525,9781455578528,Hardcover Nonfiction,2015-03-29,0
557,SAPIENS,Yuval Noah Harari,Harper,0062316095,9780062316097,Hardcover Nonfiction,2015-03-29,0
558,KILLING JESUS,Bill O'Reilly and Martin Dugard,Holt,0805098542,9780805098549,Hardcover Nonfiction,2015-03-29,0
559,RED NOTICE,Bill Browder,Simon & Schuster,147675571X,9781476755717,Hardcover Nonfiction,2015-03-29,0
560,THE HUSBAND'S SECRET,Liane Moriarty,Berkley,0425267725,9780425267721,Trade Fiction Paperback,2015-03-29,2
561,FIFTY SHADES DARKER,E L James,Vintage,0345803493,9780345803498,Trade Fiction Paperback,2015-03-29,108
562,FIFTY SHADES OF GREY,E L James,Vintage,0345803485,9780345803481,Trade Fiction Paperback,2015-03-29,146
563,STILL ALICE,Lisa Genova,Gallery Books,1501106422,9781501106422,Trade Fiction Paperback,2015-03-29,24
564,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-03-29,82
565,FIFTY SHADES FREED,E L James,Vintage,0345803507,9780345803504,Trade Fiction Paperback,2015-03-29,102
566,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-03-29,20
567,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0061122416,9780061122415,Trade Fiction Paperback,2015-03-29,347
568,GONE GIRL,Gillian Flynn,Broadway,0307588378,9780307588371,Trade Fiction Paperback,2015-03-29,47
569,DARK PLACES,Gillian Flynn,Broadway,0307341577,9780307341570,Trade Fiction Paperback,2015-03-29,81
570,INVISIBLE,James Patterson and David Ellis,Grand Central,1455585033,9781455585038,Trade Fiction Paperback,2015-03-29,0
571,REDEPLOYMENT,Phil Klay,Penguin,0143126822,9780143126829,Trade Fiction Paperback,2015-03-29,0
572,THE COLLECTOR,Nora Roberts,Berkley,042527831X,9780425278314,Trade Fiction Paperback,2015-03-29,0
573,THE LONGEST RIDE,Nicholas Sparks,Grand Central,145558472X,9781455584727,Trade Fiction Paperback,2015-03-29,0
574,THE ROSIE PROJECT,Graeme Simsion,Simon & Schuster,1476729093,9781476729091,Trade Fiction Paperback,2015-03-29,0
575,AMERICANAH,Chimamanda Ngozi Adichie,Anchor,0307455920,9780307455925,Trade Fiction Paperback,2015-03-29,0
576,THE STORIED LIFE OF A. J. FIKRY,Gabrielle Zevin,Algonquin,1616204516,9781616204518,Trade Fiction Paperback,2015-03-29,0
577,CHINA DOLLS,Lisa See,Random House,0812982827,9780812982824,Trade Fiction Paperback,2015-03-29,0
578,ONE MORE THING,B J Novak,Vintage,0804169780,9780804169783,Trade Fiction Paperback,2015-03-29,0
579,SHARP OBJECTS,Gillian Flynn,Broadway,0307341550,9780307341556,Trade Fiction Paperback,2015-03-29,0
580,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,0062376330,9780062376336,Paperback Nonfiction,2015-03-29,71
581,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-03-29,42
582,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Paperback Nonfiction,2015-03-29,33
583,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-03-29,103
584,A BRIEF HISTORY OF TIME,Stephen Hawking,Bantam,0553380168,9780553380163,Paperback Nonfiction,2015-03-29,12
585,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-03-29,101
586,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Paperback Nonfiction,2015-03-29,59
587,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-03-29,93
588,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-03-29,77
589,10% HAPPIER,Dan Harris,Dey Street,0062265431,9780062265432,Paperback Nonfiction,2015-03-29,8
590,PROOF OF HEAVEN,Eben Alexander,Simon & Schuster,1451695195,9781451695199,Paperback Nonfiction,2015-03-29,0
591,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2015-03-29,0
592,GHOST BOY,Martin Pistorius with Megan Lloyd Davies,Nelson Books,1400205832,9781400205837,Paperback Nonfiction,2015-03-29,0
593,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2015-03-29,0
594,BOSSYPANTS,Tina Fey,"Back Bay/Little, Brown",0316056898,9780316056892,Paperback Nonfiction,2015-03-29,0
595,IS EVERYONE HANGING OUT WITHOUT ME?,Mindy Kaling,Three Rivers,0307886271,9780307886279,Paperback Nonfiction,2015-03-29,0
596,WE SHOULD ALL BE FEMINISTS,Chimamanda Ngozi Adichie,Anchor,110191176X,9781101911761,Paperback Nonfiction,2015-03-29,0
597,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-03-29,0
598,LONE SURVIVOR,Marcus Luttrell with Patrick Robinson,"Back Bay/Little, Brown",031632406X,9780316324069,Paperback Nonfiction,2015-03-29,0
599,ALAN TURING: THE ENIGMA,Andrew Hodges,Princeton University,069116472X,9780691164724,Paperback Nonfiction,2015-03-29,0
600,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-03-29,20
601,GET WHAT'S YOURS,"Laurence J Kotlikoff, Philip Moeller and Paul Solman",Simon & Schuster,1476772290,9781476772295,Advice How-To and Miscellaneous,2015-03-29,2
602,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-03-29,94
603,10-DAY GREEN SMOOTHIE CLEANSE,J J Smith,Atria,1501100106,9781501100109,Advice How-To and Miscellaneous,2015-03-29,25
604,GODDESSES NEVER AGE,Christiane Northrup,Hay House,1401945163,9781401945169,Advice How-To and Miscellaneous,2015-03-29,3
605,THUG KITCHEN,the staff of Thug Kitchen,Rodale,1623363586,9781623363581,Advice How-To and Miscellaneous,2015-03-29,22
606,BOLD,Peter H Diamandis and Steven Kotler,Simon & Schuster,1476709564,9781476709567,Advice How-To and Miscellaneous,2015-03-29,4
607,MONEY: MASTER THE GAME,Tony Robbins,Simon & Schuster,1476757801,9781476757803,Advice How-To and Miscellaneous,2015-03-29,16
608,THE BLOOD SUGAR SOLUTION 10-DAY DETOX DIET COOKBOOK,Mark Hyman,"Little, Brown",0316338818,9780316338813,Advice How-To and Miscellaneous,2015-03-29,1
609,WHAT TO EXPECT WHEN YOU'RE EXPECTING,Heidi Murkoff and Sharon Mazel,Workman,0761148574,9780761148579,Advice How-To and Miscellaneous,2015-03-29,79
610,THE BLOOD SUGAR SOLUTION 10-DAY DETOX DIET,Mark Hyman,"Little, Brown",0316230022,9780316230025,Advice How-To and Miscellaneous,2015-03-29,0
611,THE GIFTS OF IMPERFECTION,Brené Brown,Hazelden,159285849X,9781592858491,Advice How-To and Miscellaneous,2015-03-29,0
612,THE MOTIVATION MANIFESTO,Brendon Burchard,Hay House,1401948073,9781401948078,Advice How-To and Miscellaneous,2015-03-29,0
613,THE 20/20 DIET,Phil McGraw,Bird Street,1939457319,9781939457318,Advice How-To and Miscellaneous,2015-03-29,0
614,THE FAST METABOLISM DIET,Haylie Pomroy with Eve Adamson,Harmony,0307986276,9780307986276,Advice How-To and Miscellaneous,2015-03-29,0
615,THE FOOD BABE WAY,Vani Hari,"Little, Brown",0316376469,9780316376464,Advice How-To and Miscellaneous,2015-03-29,0
616,EFFORTLESS HEALING,Joseph Mercola,Harmony,0553417975,9780553417975,Advice How-To and Miscellaneous,2015-03-29,0
617,IT STARTS WITH FOOD,Dallas and Melissa Hartwig,Victory Belt,1628600543,9781628600544,Advice How-To and Miscellaneous,2015-03-29,0
618,GRAIN BRAIN,David Perlmutter with Kristin Loberg,"Little, Brown",031623480X,9780316234801,Advice How-To and Miscellaneous,2015-03-29,0
619,AGING BACKWARDS,Miranda Esmonde-White,HarperWave,0062313339,9780062313331,Advice How-To and Miscellaneous,2015-03-29,0
620,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-03-29,24
621,THE ADVENTURES OF BEEKLE,Dan Santat,"Little, Brown",0316199982,9780316199988,Picture Books,2015-03-29,3
622,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-03-29,90
623,AQUALICIOUS,Victoria Kann,Harper/HarperCollins,0062330160,9780062330161,Picture Books,2015-03-29,2
624,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2015-03-29,60
625,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-03-29,183
626,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,0811877825,9780811877824,Picture Books,2015-03-29,180
627,WAITING IS NOT EASY!,Mo Willems,Hyperion,142319957X,9781423199571,Picture Books,2015-03-29,15
628,"ROSIE REVERE, ENGINEER",Andrea Beaty,Abrams,1419708457,9781419708459,Picture Books,2015-03-29,42
629,THE PIGEON NEEDS A BATH!,Mo Willems,Hyperion,1423190874,9781423190875,Picture Books,2015-03-29,40
630,THE MAZE RUNNER,James Dashner,Random House Publishing,0385738765,9780385738767,Series Books,2015-03-29,127
631,DIVERGENT,Veronica Roth,HarperCollins Publishers,006211445X,9780062114457,Series Books,2015-03-29,73
632,DIARY OF A WIMPY KID,and   Jeff Kinney,Abrams Books,141971189X,9781419711893,Series Books,2015-03-29,314
633,BIG NATE,Lincoln Peirce,HarperCollins Publishers,0062111086,9780062111081,Series Books,2015-03-29,98
634,THE SELECTION,Kiera Cass,HarperTeen,0062059955,9780062059956,Series Books,2015-03-29,31
635,I SURVIVED,Lauren Tarshis,Scholastic,0545658462,9780545658461,Series Books,2015-03-29,5
636,THE HUNGER GAMES,Suzanne Collins,Scholastic,0545317800,9780545317801,Series Books,2015-03-29,222
637,HEROES OF OLYMPUS,Rick Riordan,Disney Publishing Worldwide,1423146735,9781423146735,Series Books,2015-03-29,96
638,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2015-03-29,317
639,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney Publishing Worldwide,0786838655,9780786838653,Series Books,2015-03-29,356
640,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,0698185390,9780698185395,Combined Print and E-Book Fiction,2015-02-22,4
641,FIFTY SHADES OF GREY,E L James,Vintage,None,9781612130293,Combined Print and E-Book Fiction,2015-02-22,76
642,THE NIGHTINGALE,Kristin Hannah,St. Martin's,1466850604,9781466850606,Combined Print and E-Book Fiction,2015-02-22,1
643,CRASH AND BURN,Lisa Gardner,Dutton,,9780698186170,Combined Print and E-Book Fiction,2015-02-22,1
644,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,,9781476746609,Combined Print and E-Book Fiction,2015-02-22,21
