,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
215,TROUBLEMAKER,Leah Remini and Rebecca Paley,Ballantine,110188696X,9781101886960,Hardcover Nonfiction,2015-11-22,1
216,KILLING REAGAN,Bill O'Reilly and Martin Dugard,Holt,1627792414,9781627792417,Hardcover Nonfiction,2015-11-22,7
217,THOMAS JEFFERSON AND THE TRIPOLI PIRATES,Brian Kilmeade and Don Yaeger,Sentinel,1591848067,9781591848066,Hardcover Nonfiction,2015-11-22,1
218,A MORE PERFECT UNION,Ben Carson with Candy Carson,Sentinel,1591848040,9781591848042,Hardcover Nonfiction,2015-11-22,5
219,CRIPPLED AMERICA,Donald J Trump,Threshold Editions,1501137964,9781501137969,Hardcover Nonfiction,2015-11-22,1
220,THE WITCHES,Stacy Schiff,Little  Brown,0316200603,9780316200608,Hardcover Nonfiction,2015-11-22,2
221,EXTREME OWNERSHIP,Jocko Willink and Leif Babin,St. Martin's,1250067057,9781250067050,Hardcover Nonfiction,2015-11-22,3
222,LIGHTS OUT,Ted Koppel,Crown,055341996X,9780553419962,Hardcover Nonfiction,2015-11-22,2
223,MY LIFE ON THE ROAD,Gloria Steinem,Random House,0679456201,9780679456209,Hardcover Nonfiction,2015-11-22,2
224,GOVERNMENT ZERO,Michael Savage,Center Street,1455536113,9781455536115,Hardcover Nonfiction,2015-11-22,2
225,BINGE,Tyler Oakley,Gallery Books,1501117696,9781501117695,Hardcover Nonfiction,2015-11-22,3
226,WILDFLOWER,Drew Barrymore,Dutton,1101983795,9781101983799,Hardcover Nonfiction,2015-11-22,2
227,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,Spiegel & Grau,0812993543,9780812993547,Hardcover Nonfiction,2015-11-22,17
228,HUMANS OF NEW YORK: STORIES,Brandon Stanton,St. Martin's,1250058902,9781250058904,Hardcover Nonfiction,2015-11-22,4
229,NOTORIOUS RBG,Irin Carmon and Shana Knizhnik,Dey Street,0062415832,9780062415837,Hardcover Nonfiction,2015-11-22,2
230,HUNGER MAKES ME A MODERN GIRL,Carrie Brownstein,Riverhead,1594486638,9781594486630,Hardcover Nonfiction,2015-11-22,2
231,THE TIME OF OUR LIVES,Peggy Noonan,Twelve,1455563110,9781455563111,Hardcover Nonfiction,2015-11-22,0
232,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-11-22,0
233,WHY NOT ME?,Mindy Kaling,Crown Archetype,0804138141,9780804138147,Hardcover Nonfiction,2015-11-22,0
234,M TRAIN,Patti Smith,Knopf,1101875100,9781101875100,Hardcover Nonfiction,2015-11-22,0
235,STARS OF FORTUNE,Nora Roberts,Berkley,0425280101,9780425280102,Trade Fiction Paperback,2015-11-22,1
236,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-11-22,54
237,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0062315005,9780062315007,Trade Fiction Paperback,2015-11-22,379
238,A BRIEF HISTORY OF SEVEN KILLINGS,Marlon James,Riverhead,1594633940,9781594633942,Trade Fiction Paperback,2015-11-22,4
239,"MERRY CHRISTMAS, ALEX CROSS",James Patterson,Grand Central,1455544949,9781455544943,Trade Fiction Paperback,2015-11-22,1
240,MEMORY MAN,David Baldacci,Grand Central,1455559814,9781455559817,Trade Fiction Paperback,2015-11-22,8
241,GREY,E L James,Vintage,1101946342,9781101946343,Trade Fiction Paperback,2015-11-22,21
242,MY BRILLIANT FRIEND,Elena Ferrante,Europa Editions,1609450787,9781609450786,Trade Fiction Paperback,2015-11-22,10
243,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-11-22,100
244,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin,0143127551,9780143127550,Trade Fiction Paperback,2015-11-22,21
245,GRAY MOUNTAIN,John Grisham,Bantam,1101964871,9781101964873,Trade Fiction Paperback,2015-11-22,0
246,ROOM,Emma Donoghue,"Back Bay/Little, Brown",0316098329,9780316098328,Trade Fiction Paperback,2015-11-22,0
247,WINTER STREET,Elin Hilderbrand,"Little, Brown",0316376108,9780316376105,Trade Fiction Paperback,2015-11-22,0
248,READY PLAYER ONE,Ernest Cline,Broadway,0307887448,9780307887443,Trade Fiction Paperback,2015-11-22,0
249,ME BEFORE YOU,Jojo Moyes,Penguin,0143124544,9780143124542,Trade Fiction Paperback,2015-11-22,0
250,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-11-22,76
251,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Paperback Nonfiction,2015-11-22,23
252,YES PLEASE,Amy Poehler,Dey Street/ Morrow,006226835X,9780062268358,Paperback Nonfiction,2015-11-22,10
253,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2015-11-22,308
254,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2015-11-22,7
255,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Paperback Nonfiction,2015-11-22,71
256,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-11-22,116
257,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-11-22,96
258,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Paperback Nonfiction,2015-11-22,56
259,NOT THAT KIND OF GIRL,Lena Dunham,Random House,0812985176,9780812985177,Paperback Nonfiction,2015-11-22,3
260,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-11-22,0
261,ONE NATION,Ben Carson with Candy Carson,Sentinel,1595231226,9781595231222,Paperback Nonfiction,2015-11-22,0
262,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-11-22,0
263,THE ANDY COHEN DIARIES,Andy Cohen,St. Martin's Griffin,1250078504,9781250078506,Paperback Nonfiction,2015-11-22,0
264,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-11-22,0
265,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-11-22,54
266,THE PIONEER WOMAN COOKS: DINNERTIME,Ree Drummond,Morrow/HarperCollins,0062225243,9780062225245,Advice How-To and Miscellaneous,2015-11-22,3
267,BIG MAGIC,Elizabeth Gilbert,Riverhead,1594634718,9781594634710,Advice How-To and Miscellaneous,2015-11-22,7
268,STRONG LOOKS BETTER NAKED,Khloe Kardashian,Regan Arts,1942872488,9781942872481,Advice How-To and Miscellaneous,2015-11-22,1
269,NERDY NUMMIES COOKBOOK,Rosanna Pansino,Atria,1501104012,9781501104015,Advice How-To and Miscellaneous,2015-11-22,1
270,THE 20/20 DIET,Phil McGraw,Bird Street,1939457319,9781939457318,Advice How-To and Miscellaneous,2015-11-22,20
271,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-11-22,128
272,HAPPY COOKING,Giada De Laurentiis,Pam Krauss,0804187924,9780804187923,Advice How-To and Miscellaneous,2015-11-22,1
273,HOW TO BE RIGHT,Greg Gutfeld,Crown Forum,1101903627,9781101903629,Advice How-To and Miscellaneous,2015-11-22,2
274,THE POWER OF I AM,Joel Osteen,FaithWords,0892969962,9780892969968,Advice How-To and Miscellaneous,2015-11-22,5
275,THE SCHOOL OF GREATNESS,Lewis Howes,Rodale,1623365961,9781623365967,Advice How-To and Miscellaneous,2015-11-22,0
276,ABOVE THE LINE,Urban Meyer with Wayne Coffey,Penguin Press,1101980702,9781101980705,Advice How-To and Miscellaneous,2015-11-22,0
277,IMAGINE HEAVEN,John Burke,Baker Books,080101526X,9780801015267,Advice How-To and Miscellaneous,2015-11-22,0
278,WHAT TO EXPECT WHEN YOU'RE EXPECTING,Heidi Murkoff and Sharon Mazel,Workman,0761148574,9780761148579,Advice How-To and Miscellaneous,2015-11-22,0
279,RISING STRONG,Brené Brown,Spiegel & Grau,0812995821,9780812995824,Advice How-To and Miscellaneous,2015-11-22,0
280,THE LITTLE SNOWPLOW,Lora Koehler,Candlewick,076367074X,9780763670740,Picture Books,2015-11-22,1
281,THE DAY THE CRAYONS CAME HOME,Drew Daywalt,Philomel,0399172750,9780399172755,Picture Books,2015-11-22,12
282,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-11-22,124
283,WHAT PET SHOULD I GET?,Dr Seuss,Random House,0553524267,9780553524260,Picture Books,2015-11-22,15
284,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-11-22,58
285,I REALLY LIKE SLOP!,Mo Willems,Disney-Hyperion,None,9781484722626,Picture Books,2015-11-22,2
286,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2015-11-22,90
287,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2015-11-22,9
288,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,0811877825,9780811877824,Picture Books,2015-11-22,207
289,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-11-22,216
290,THE AMAZING BOOK IS NOT ON FIRE,Dan Howell and Phil Lester,Random House,1101939842,9781101939840,Young Adult Hardcover,2015-11-22,4
291,CARRY ON,Rainbow Rowell,St. Martin's Griffin,1250049555,9781250049551,Young Adult Hardcover,2015-11-22,5
292,TRAFFICK,Ellen Hopkins,Margaret K. McElderry,1442482877,9781442482876,Young Adult Hardcover,2015-11-22,1
293,"EVERYTHING, EVERYTHING",Nicola Yoon,Delacorte,0553496646,9780553496642,Young Adult Hardcover,2015-11-22,9
294,SIX OF CROWS,Leigh Bardugo,Holt,1627792120,9781627792127,Young Adult Hardcover,2015-11-22,6
295,THE ROSE SOCIETY,Marie Lu,Putnam,0399167846,9780399167843,Young Adult Hardcover,2015-11-22,4
296,ILLUMINAE,Amie Kaufman and Jay Kristoff,Knopf,0553499114,9780553499117,Young Adult Hardcover,2015-11-22,3
297,BLACK WIDOW: FOREVER RED,Margaret Stohl,Marvel,148472643X,9781484726433,Young Adult Hardcover,2015-11-22,4
298,RED QUEEN,Victoria Aveyard,HarperTeen,0062310631,9780062310637,Young Adult Hardcover,2015-11-22,12
299,GIRL ONLINE: ON TOUR,Zoe Sugg,Keywords/Atria,1501100335,9781501100338,Young Adult Hardcover,2015-11-22,3
300,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419717014,9781419717017,Series Books,2015-11-22,347
301,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1481457047,9781481457040,Series Books,2015-11-22,141
302,HARRY POTTER,J.K. Rowling,Scholastic,0545790352,9780545790352,Series Books,2015-11-22,346
303,RUSH REVERE,Rush Limbaugh with Kathryn Adams Limbaugh,Simon & Schuster,1476789886,9781476789880,Series Books,2015-11-22,12
304,MISS PEREGRINE’S PECULIAR CHILDREN,Ransom Riggs,Quirk,159474758X,9781594747588,Series Books,2015-11-22,7
305,DESCENDANTS,various authors,Disney Press,1484726383,9781484726389,Series Books,2015-11-22,12
306,THE MAZE RUNNER,James Dashner,Delacorte,0385737955,9780385737951,Series Books,2015-11-22,161
307,THE TWILIGHT SAGA,Stephenie Meyer,"Little, Brown",0316268399,9780316268394,Series Books,2015-11-22,224
308,FINISHING SCHOOL,Gail Carriger,"Little, Brown & Company",0316299782,9780316299787,Series Books,2015-11-22,2
309,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt,0544336267,9780544336261,Series Books,2015-11-22,101
310,THE SURVIVOR,Vince Flynn and Kyle Mills,Emily Bestler/Atria,1476783470,9781476783475,Combined Print and E-Book Fiction,2015-10-25,1
311,THE MARTIAN,Andy Weir,Crown,None,9780804139038,Combined Print and E-Book Fiction,2015-10-25,20
312,A KNIGHT OF THE SEVEN KINGDOMS,George R R Martin,Bantam,0345533488,9780345533487,Combined Print and E-Book Fiction,2015-10-25,1
313,THE MURDER HOUSE,James Patterson and David Ellis,"Little, Brown",0316337978,9780316337977,Combined Print and E-Book Fiction,2015-10-25,2
314,SHADOWS OF SELF,Brandon Sanderson,Tor/Tom Doherty,1466862661,9781466862661,Combined Print and E-Book Fiction,2015-10-25,1
315,THE GIRL IN THE SPIDER'S WEB,David Lagercrantz,Knopf,0385354290,9780385354295,Combined Print and E-Book Fiction,2015-10-25,6
316,MAKE ME,Lee Child,Delacorte,080417878X,9780804178785,Combined Print and E-Book Fiction,2015-10-25,5
317,DASHING THROUGH THE SNOW,Debbie Macomber,Ballantine,0553391704,9780553391701,Combined Print and E-Book Fiction,2015-10-25,1
318,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,0698185390,9780698185395,Combined Print and E-Book Fiction,2015-10-25,39
319,AFTER YOU,Jojo Moyes,Pamela Dorman/Viking,0698152042,9780698152045,Combined Print and E-Book Fiction,2015-10-25,2
320,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Combined Print and E-Book Fiction,2015-10-25,56
321,SATURN RUN,John Sandford and Ctein,Putnam,0698411676,9780698411678,Combined Print and E-Book Fiction,2015-10-25,1
322,PRETTY GIRLS,Karin Slaughter,Morrow/HarperCollins,006242906X,9780062429063,Combined Print and E-Book Fiction,2015-10-25,2
323,GRAY MOUNTAIN,John Grisham,Doubleday,0345543254,9780345543257,Combined Print and E-Book Fiction,2015-10-25,24
324,GO SET A WATCHMAN,Harper Lee,Harper,0062409859,9780062409850,Combined Print and E-Book Fiction,2015-10-25,12
325,THE NIGHTINGALE,Kristin Hannah,St. Martin's,1466850604,9781466850606,Combined Print and E-Book Fiction,2015-10-25,0
326,WILLOW BROOK ROAD,Sherryl Woods,Mira,0778317668,9780778317661,Combined Print and E-Book Fiction,2015-10-25,0
327,ALL I WANT,Jill Shalvis,Berkley,None,9781101638477,Combined Print and E-Book Fiction,2015-10-25,0
328,COME RAIN OR COME SHINE,Jan Karon,Putnam,0399167455,9780399167454,Combined Print and E-Book Fiction,2015-10-25,0
329,GREY,E L James,Vintage,1101946342,9781101946343,Combined Print and E-Book Fiction,2015-10-25,0
330,KILLING REAGAN,Bill O'Reilly and Martin Dugard,Holt,1627792414,9781627792417,Combined Print and E-Book Nonfiction,2015-10-25,3
331,A MORE PERFECT UNION,Ben Carson with Candy Carson,Sentinel,1591848040,9781591848042,Combined Print and E-Book Nonfiction,2015-10-25,1
332,A COMMON STRUGGLE,Patrick J Kennedy and Stephen Fried,Blue Rider,0399173323,9780399173325,Combined Print and E-Book Nonfiction,2015-10-25,1
333,M TRAIN,Patti Smith,Knopf,1101875100,9781101875100,Combined Print and E-Book Nonfiction,2015-10-25,1
334,ROSEMARY,Kate Clifford Larson,Houghton Mifflin Harcourt,054761795X,9780547617954,Combined Print and E-Book Nonfiction,2015-10-25,1
335,WHY NOT ME?,Mindy Kaling,Crown Archetype,0804138141,9780804138147,Combined Print and E-Book Nonfiction,2015-10-25,4
336,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Combined Print and E-Book Nonfiction,2015-10-25,73
337,THE COURAGE TO ACT,Ben S Bernanke,Norton,039324721X,9780393247213,Combined Print and E-Book Nonfiction,2015-10-25,1
338,FURIOUSLY HAPPY,Jenny Lawson,Flatiron,1250077001,9781250077004,Combined Print and E-Book Nonfiction,2015-10-25,3
339,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,Spiegel & Grau,0812993543,9780812993547,Combined Print and E-Book Nonfiction,2015-10-25,13
340,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Combined Print and E-Book Nonfiction,2015-10-25,33
341,10% HAPPIER,Dan Harris,It Books,None,9780062265449,Combined Print and E-Book Nonfiction,2015-10-25,10
342,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Combined Print and E-Book Nonfiction,2015-10-25,23
343,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Combined Print and E-Book Nonfiction,2015-10-25,51
344,FORTUNATE SON,John Fogerty with Jimmy McDonough,"Little, Brown",0316244570,9780316244572,Combined Print and E-Book Nonfiction,2015-10-25,1
345,ONE NATION,Ben Carson with Candy Carson,Sentinel,1595231226,9781595231222,Combined Print and E-Book Nonfiction,2015-10-25,0
346,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Combined Print and E-Book Nonfiction,2015-10-25,0
347,A WALK IN THE WOODS,Bill Bryson,Broadway,0307717836,9780307717832,Combined Print and E-Book Nonfiction,2015-10-25,0
348,WHERE I AM,Billy Graham,Thomas Nelson,0718042220,9780718042226,Combined Print and E-Book Nonfiction,2015-10-25,0
349,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Combined Print and E-Book Nonfiction,2015-10-25,0
350,THE SURVIVOR,Vince Flynn and Kyle Mills,Emily Bestler/Atria,1476783454,9781476783451,Hardcover Fiction,2015-10-25,1
351,A KNIGHT OF THE SEVEN KINGDOMS,George R R Martin,Bantam,0345533488,9780345533487,Hardcover Fiction,2015-10-25,1
352,THE MURDER HOUSE,James Patterson and David Ellis,"Little, Brown",0316410985,9780316410984,Hardcover Fiction,2015-10-25,2
353,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Hardcover Fiction,2015-10-25,75
354,THE GIRL IN THE SPIDER'S WEB,David Lagercrantz,Knopf,0385354282,9780385354288,Hardcover Fiction,2015-10-25,6
355,GO SET A WATCHMAN,Harper Lee,Harper,0062409859,9780062409850,Hardcover Fiction,2015-10-25,13
356,MAKE ME,Lee Child,Delacorte,0804178771,9780804178778,Hardcover Fiction,2015-10-25,5
357,SHADOWS OF SELF,Brandon Sanderson,Tor/Tom Doherty,0765378558,9780765378552,Hardcover Fiction,2015-10-25,1
358,AFTER YOU,Jojo Moyes,Pamela Dorman/Viking,0525426590,9780525426592,Hardcover Fiction,2015-10-25,2
359,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,1594633665,9781594633669,Hardcover Fiction,2015-10-25,39
360,COME RAIN OR COME SHINE,Jan Karon,Putnam,0399167455,9780399167454,Hardcover Fiction,2015-10-25,3
361,THE SECRET CHORD,Geraldine Brooks,Viking,0670025771,9780670025770,Hardcover Fiction,2015-10-25,1
362,SATURN RUN,John Sandford and Ctein,Putnam,0399176950,9780399176951,Hardcover Fiction,2015-10-25,1
363,THE NIGHTINGALE,Kristin Hannah,St. Martin's,0312577222,9780312577223,Hardcover Fiction,2015-10-25,36
364,DASHING THROUGH THE SNOW,Debbie Macomber,Ballantine,0553391690,9780553391695,Hardcover Fiction,2015-10-25,1
365,THE AERONAUT'S WINDLASS,Jim Butcher,ROC,0451466802,9780451466808,Hardcover Fiction,2015-10-25,2
366,PRETTY GIRLS,Karin Slaughter,Morrow/HarperCollins,0062429051,9780062429056,Hardcover Fiction,2015-10-25,0
367,X,Sue Grafton,Marian Wood/Putnam,0399163840,9780399163845,Hardcover Fiction,2015-10-25,0
368,FATES AND FURIES,Lauren Groff,Riverhead,1594634475,9781594634475,Hardcover Fiction,2015-10-25,0
369,PURITY,Jonathan Franzen,"Farrar, Straus & Giroux",0374239215,9780374239213,Hardcover Fiction,2015-10-25,0
370,KILLING REAGAN,Bill O'Reilly and Martin Dugard,Holt,1627792414,9781627792417,Hardcover Nonfiction,2015-10-25,3
371,A MORE PERFECT UNION,Ben Carson with Candy Carson,Sentinel,1591848040,9781591848042,Hardcover Nonfiction,2015-10-25,1
372,M TRAIN,Patti Smith,Knopf,1101875100,9781101875100,Hardcover Nonfiction,2015-10-25,1
373,A COMMON STRUGGLE,Patrick J Kennedy and Stephen Fried,Blue Rider,0399173323,9780399173325,Hardcover Nonfiction,2015-10-25,1
374,WHY NOT ME?,Mindy Kaling,Crown Archetype,0804138141,9780804138147,Hardcover Nonfiction,2015-10-25,4
375,ROSEMARY,Kate Clifford Larson,Houghton Mifflin Harcourt,0547250258,9780547250250,Hardcover Nonfiction,2015-10-25,1
376,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,Spiegel & Grau,0812993543,9780812993547,Hardcover Nonfiction,2015-10-25,13
377,THE COURAGE TO ACT,Ben S Bernanke,Norton,039324721X,9780393247213,Hardcover Nonfiction,2015-10-25,1
378,FURIOUSLY HAPPY,Jenny Lawson,Flatiron,1250077001,9781250077004,Hardcover Nonfiction,2015-10-25,3
379,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-10-25,53
380,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Hardcover Nonfiction,2015-10-25,23
381,SAVING CAPITALISM,Robert B Reich,Knopf,0385350570,9780385350570,Hardcover Nonfiction,2015-10-25,2
382,SOUNDS LIKE ME,Sara Bareilles,Simon & Schuster,1476727775,9781476727776,Hardcover Nonfiction,2015-10-25,1
383,FORTUNATE SON,John Fogerty with Jimmy McDonough,"Little, Brown",0316244570,9780316244572,Hardcover Nonfiction,2015-10-25,1
384,DEEP SOUTH,Paul Theroux,Eamon Dolan/Houghton Mifflin Harcourt,0544323521,9780544323520,Hardcover Nonfiction,2015-10-25,2
385,IN THIS TOGETHER,Ann Romney,Thomas Dunne/St. Martin's,1250083974,9781250083975,Hardcover Nonfiction,2015-10-25,2
386,WHERE I AM,Billy Graham,Thomas Nelson,0718042220,9780718042226,Hardcover Nonfiction,2015-10-25,0
387,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Hardcover Nonfiction,2015-10-25,0
388,THE ART OF MEMOIR,Mary Karr,Harper,0062223062,9780062223067,Hardcover Nonfiction,2015-10-25,0
389,RECLAIMING CONVERSATION,Sherry Turkle,Penguin Press,1594205558,9781594205552,Hardcover Nonfiction,2015-10-25,0
390,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-10-25,50
391,MEMORY MAN,David Baldacci,Grand Central,1455559814,9781455559817,Trade Fiction Paperback,2015-10-25,4
392,GREY,E L James,Vintage,1101946342,9781101946343,Trade Fiction Paperback,2015-10-25,17
393,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0062315005,9780062315007,Trade Fiction Paperback,2015-10-25,375
394,GRAY MOUNTAIN,John Grisham,Bantam,1101964871,9781101964873,Trade Fiction Paperback,2015-10-25,8
395,MY BRILLIANT FRIEND,Elena Ferrante,Europa Editions,1609450787,9781609450786,Trade Fiction Paperback,2015-10-25,6
396,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-10-25,96
397,BIG LITTLE LIES,Liane Moriarty,Berkley,0425274861,9780425274866,Trade Fiction Paperback,2015-10-25,9
398,EVE,Wm Paul Young,Howard Books,1501101420,9781501101427,Trade Fiction Paperback,2015-10-25,4
399,ANCILLARY MERCY,Ann Leckie,Orbit,0316246689,9780316246682,Trade Fiction Paperback,2015-10-25,1
400,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin,0143127551,9780143127550,Trade Fiction Paperback,2015-10-25,0
401,ME BEFORE YOU,Jojo Moyes,Penguin,0143124544,9780143124542,Trade Fiction Paperback,2015-10-25,0
402,THE BEST AMERICAN SHORT STORIES 2015,TC Boyle with Heidi Pitlor,Houghton Mifflin Harcourt,0547939418,9780547939414,Trade Fiction Paperback,2015-10-25,0
403,LILA,Marilynne Robinson,Picador,1250074843,9781250074843,Trade Fiction Paperback,2015-10-25,0
404,READY PLAYER ONE,Ernest Cline,Broadway,0307887448,9780307887443,Trade Fiction Paperback,2015-10-25,0
405,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-10-25,72
406,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Paperback Nonfiction,2015-10-25,19
407,ONE NATION,Ben Carson with Candy Carson,Sentinel,1595231226,9781595231222,Paperback Nonfiction,2015-10-25,6
408,YES PLEASE,Amy Poehler,Dey Street/ Morrow,006226835X,9780062268358,Paperback Nonfiction,2015-10-25,6
409,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2015-10-25,304
410,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,St. Martin's,1250012163,9781250012166,Paperback Nonfiction,2015-10-25,5
411,A WALK IN THE WOODS,Bill Bryson,Broadway,0307279464,9780307279460,Paperback Nonfiction,2015-10-25,102
412,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-10-25,112
413,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2015-10-25,4
414,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Paperback Nonfiction,2015-10-25,69
415,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-10-25,0
416,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-10-25,0
417,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Paperback Nonfiction,2015-10-25,0
418,IT IS ABOUT ISLAM,Glenn Beck,Threshold Editions/Mercury Radio Arts,1501126121,9781501126123,Paperback Nonfiction,2015-10-25,0
419,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-10-25,0
420,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-10-25,50
421,THE POWER OF I AM,Joel Osteen,FaithWords,0892969962,9780892969968,Advice How-To and Miscellaneous,2015-10-25,1
422,BIG MAGIC,Elizabeth Gilbert,Riverhead,1594634718,9781594634710,Advice How-To and Miscellaneous,2015-10-25,3
423,RISING STRONG,Brené Brown,Spiegel & Grau,0812995821,9780812995824,Advice How-To and Miscellaneous,2015-10-25,7
424,THE 20/20 DIET,Phil McGraw,Bird Street,1939457319,9781939457318,Advice How-To and Miscellaneous,2015-10-25,17
425,AGENTS OF BABYLON,David Jeremiah,Tyndale House,1414380526,9781414380520,Advice How-To and Miscellaneous,2015-10-25,1
426,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-10-25,124
427,THE HEART-LED LEADER,Tommy Spaulding,Crown,055341903X,9780553419030,Advice How-To and Miscellaneous,2015-10-25,1
428,PRIMED TO PERFORM,Neel Doshi,HarperCollins,0062373986,9780062373984,Advice How-To and Miscellaneous,2015-10-25,1
429,FERVENT,Priscilla Shirer,B & H,1433688670,9781433688676,Advice How-To and Miscellaneous,2015-10-25,5
430,THE GIFTS OF IMPERFECTION,Brené Brown,Hazelden,159285849X,9781592858491,Advice How-To and Miscellaneous,2015-10-25,0
431,MY KITCHEN YEAR,Ruth Reichl,Random House,140006998X,9781400069989,Advice How-To and Miscellaneous,2015-10-25,0
432,THE WHOLE30,Melissa Hartwig and Dallas Hartwig,Houghton Mifflin Harcourt,0544609719,9780544609716,Advice How-To and Miscellaneous,2015-10-25,0
