,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
436,THANK YOU FOR YOUR SERVITUDE,Mark Leibovich,Penguin Press,0593296311,9780593296318,Hardcover Nonfiction,2022-07-31,1
437,BATTLE FOR THE AMERICAN MIND,Pete Hegseth with David Goodwin,Broadside,0063215047,9780063215047,Hardcover Nonfiction,2022-07-31,5
438,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Hardcover Nonfiction,2022-07-31,12
439,HAPPY-GO-LUCKY,David Sedaris,"Little, Brown",0316392456,9780316392457,Hardcover Nonfiction,2022-07-31,7
440,LEADERSHIP,Henry Kissinger,Penguin Press,0593489446,9780593489444,Hardcover Nonfiction,2022-07-31,2
441,JAMES PATTERSON,James Patterson,"Little, Brown",0316397539,9780316397537,Hardcover Nonfiction,2022-07-31,6
442,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,1250279259,9781250279255,Hardcover Nonfiction,2022-07-31,11
443,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2022-07-31,52
444,AN IMMENSE WORLD,Ed Yong,Random House,0593133234,9780593133231,Hardcover Nonfiction,2022-07-31,4
445,THEY WANT TO KILL AMERICANS,Malcolm Nance,St. Martin's,1250279003,9781250279002,Hardcover Nonfiction,2022-07-31,1
446,WHY WE DID IT,Tim Miller,Harper,0063161478,9780063161474,Hardcover Nonfiction,2022-07-31,3
447,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2022-07-31,77
448,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Hardcover Nonfiction,2022-07-31,37
449,"I'D LIKE TO PLAY ALONE, PLEASE",Tom Segura,Grand Central,1538704633,9781538704639,Hardcover Nonfiction,2022-07-31,5
450,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2022-07-31,68
451,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2022-07-31,63
452,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Trade Fiction Paperback,2022-07-31,49
453,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2022-07-31,51
454,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2022-07-31,71
455,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Trade Fiction Paperback,2022-07-31,35
456,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Trade Fiction Paperback,2022-07-31,11
457,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2022-07-31,62
458,EVERY SUMMER AFTER,Carley Fortune,Berkley,0593438531,9780593438534,Trade Fiction Paperback,2022-07-31,6
459,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Trade Fiction Paperback,2022-07-31,46
460,ALL YOUR PERFECTS,Colleen Hoover,Atria,1501193325,9781501193323,Trade Fiction Paperback,2022-07-31,13
461,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Trade Fiction Paperback,2022-07-31,48
462,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798673,9781524798673,Trade Fiction Paperback,2022-07-31,9
463,"HEAVEN OFFICIAL'S BLESSING: TIAN GUAN CI FU, VOL. 3",Mo Xiang Tong Xiu,Seven Seas Entertainment,1638582106,9781638582106,Trade Fiction Paperback,2022-07-31,1
464,CONFESS,Colleen Hoover,Atria,1476791457,9781476791456,Trade Fiction Paperback,2022-07-31,1
465,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2022-07-31,195
466,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2022-07-31,118
467,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Paperback Nonfiction,2022-07-31,32
468,EDUCATED,Tara Westover,Random House,0399590528,9780399590528,Paperback Nonfiction,2022-07-31,23
469,THE BOMBER MAFIA,Malcolm Gladwell,Back Bay,0316296813,9780316296816,Paperback Nonfiction,2022-07-31,6
470,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Paperback Nonfiction,2022-07-31,165
471,TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,0316299227,9780316299220,Paperback Nonfiction,2022-07-31,42
472,HOW TO CHANGE YOUR MIND,Michael Pollan,Penguin,0735224153,9780735224155,Paperback Nonfiction,2022-07-31,22
473,OUTLIERS,Malcolm Gladwell,Back Bay,0316017930,9780316017930,Paperback Nonfiction,2022-07-31,350
474,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2022-07-31,324
475,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Paperback Nonfiction,2022-07-31,452
476,KITCHEN CONFIDENTIAL,Anthony Bourdain,Ecco,0060899220,9780060899226,Paperback Nonfiction,2022-07-31,84
477,JUST MERCY,Bryan Stevenson,One World,081298496X,9780812984965,Paperback Nonfiction,2022-07-31,285
478,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2022-07-31,118
479,BETWEEN TWO KINGDOMS,Suleika Jaouad,Random House,0399588604,9780399588600,Paperback Nonfiction,2022-07-31,11
480,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2022-07-31,138
481,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2022-07-31,137
482,ATLAS OF THE HEART,Brené Brown,Random House,0399592555,9780399592553,Advice How-To and Miscellaneous,2022-07-31,33
483,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2022-07-31,260
484,HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,0593232550,9780593232552,Advice How-To and Miscellaneous,2022-07-31,16
485,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2022-07-31,264
486,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2022-07-31,366
487,MAKE YOUR BED,William H. McRaven,Grand Central,1455570249,9781455570249,Advice How-To and Miscellaneous,2022-07-31,112
488,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2022-07-31,66
489,CAN'T HURT ME,David Goggins,Lioncrest,1544512279,9781544512273,Advice How-To and Miscellaneous,2022-07-31,28
490,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2022-07-31,317
491,GRUMPY MONKEY,Suzanne Lang.,Random House,0553537865,9780553537864,Picture Books,2022-07-31,73
492,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2022-07-31,331
493,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2022-07-31,361
494,WE DON'T EAT OUR CLASSMATES!,Ryan T. Higgins,Disney-Hyperion,1368003559,9781368003551,Picture Books,2022-07-31,35
495,THE PIGEON HAS TO GO TO SCHOOL!,Mo Willems,Hyperion,1368046452,9781368046459,Picture Books,2022-07-31,42
496,THE SMART COOKIE,Jory John.,Harper,0063045400,9780063045408,Picture Books,2022-07-31,9
497,HOW TO CATCH A MERMAID,Adam Wallace.,Sourcebooks Wonderland,149266247X,9781492662471,Picture Books,2022-07-31,10
498,"GOOD NIGHT, LITTLE BLUE TRUCK",Alice Schertle and Jill McElmurry,Clarion,132885213X,9781328852137,Picture Books,2022-07-31,42
499,ALL ARE WELCOME,Alexandra Penfold and Suzanne Kaufman,Knopf,0525579648,9780525579649,Picture Books,2022-07-31,31
500,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,Simon & Schuster,1416995560,9781416995562,Series Books,2022-07-31,13
501,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2022-07-31,695
502,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,1984896393,9781984896391,Series Books,2022-07-31,42
503,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419749153,9781419749155,Series Books,2022-07-31,696
504,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,1484707230,9781484707234,Series Books,2022-07-31,631
505,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338214578,9781338214574,Series Books,2022-07-31,175
506,THRONE OF GLASS,Sarah J. Maas,Bloomsbury,1619630346,9781619630345,Series Books,2022-07-31,49
507,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,133834725X,9781338347258,Series Books,2022-07-31,290
508,WHO WAS/IS . . . ?,Jim Gigliotti and others; various illustrators,Penguin Workshop,0448483203,9780448483207,Series Books,2022-07-31,129
509,FOLK OF THE AIR,Holly Black,"Little, Brown",031631031X,9780316310314,Series Books,2022-07-31,22
510,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2022-07-31,233
511,FAMILY OF LIARS,E. Lockhart,Delacorte,0593485858,9780593485859,Young Adult Hardcover,2022-07-31,11
512,BLADE BREAKER,Victoria Aveyard,HarperTeen,0062872664,9780062872661,Young Adult Hardcover,2022-07-31,3
513,LOVELESS,Alice Oseman,Scholastic,133875193X,9781338751932,Young Adult Hardcover,2022-07-31,15
514,YOU'VE REACHED SAM,Dustin Thao,Wednesday,1250762030,9781250762030,Young Adult Hardcover,2022-07-31,31
515,I KISSED SHARA WHEELER,Casey McQuiston,Wednesday,1250244455,9781250244451,Young Adult Hardcover,2022-07-31,11
516,IRON WIDOW,Xiran Jay Zhao,Penguin Teen,0735269939,9780735269934,Young Adult Hardcover,2022-07-31,38
517,THE HAWTHORNE LEGACY,Jennifer Lynn Barnes,"Little, Brown",0759557632,9780759557635,Young Adult Hardcover,2022-07-31,38
518,HELL FOLLOWED WITH US,Andrew Joseph White,Peachtree Teen,1682633241,9781682633243,Young Adult Hardcover,2022-07-31,3
519,GALLANT,V.E. Schwab,Greenwillow,0062835777,9780062835772,Young Adult Hardcover,2022-07-31,18
520,THE HOTEL NANTUCKET,Elin Hilderbrand,"Little, Brown",0316258679,9780316258678,Combined Print and E-Book Fiction,2022-07-03,1
521,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2022-07-03,53
522,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Combined Print and E-Book Fiction,2022-07-03,28
523,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Combined Print and E-Book Fiction,2022-07-03,165
524,SPARRING PARTNERS,John Grisham,Doubleday,0385549326,9780385549325,Combined Print and E-Book Fiction,2022-07-03,3
525,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Combined Print and E-Book Fiction,2022-07-03,23
526,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Combined Print and E-Book Fiction,2022-07-03,51
527,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Combined Print and E-Book Fiction,2022-07-03,7
528,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Combined Print and E-Book Fiction,2022-07-03,30
529,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Combined Print and E-Book Fiction,2022-07-03,13
530,ALL YOUR PERFECTS,Colleen Hoover,Atria,1501193325,9781501193323,Combined Print and E-Book Fiction,2022-07-03,3
531,HORSE,Geraldine Brooks,Viking,0399562966,9780399562969,Combined Print and E-Book Fiction,2022-07-03,1
532,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Combined Print and E-Book Fiction,2022-07-03,5
533,EVERY SUMMER AFTER,Carley Fortune,Berkley,0593438531,9780593438534,Combined Print and E-Book Fiction,2022-07-03,1
534,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798673,9781524798673,Combined Print and E-Book Fiction,2022-07-03,17
535,BATTLE FOR THE AMERICAN MIND,Pete Hegseth with David Goodwin,Broadside,0063215047,9780063215047,Combined Print and E-Book Nonfiction,2022-07-03,1
536,"I'D LIKE TO PLAY ALONE, PLEASE",Tom Segura,Grand Central,1538704633,9781538704639,Combined Print and E-Book Nonfiction,2022-07-03,1
537,JAMES PATTERSON,James Patterson,"Little, Brown",0316397539,9780316397537,Combined Print and E-Book Nonfiction,2022-07-03,2
538,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,1250279259,9781250279255,Combined Print and E-Book Nonfiction,2022-07-03,7
539,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2022-07-03,95
540,HAPPY-GO-LUCKY,David Sedaris,"Little, Brown",0316392456,9780316392457,Combined Print and E-Book Nonfiction,2022-07-03,3
541,ROUGH DRAFT,Katy Tur,Atria/One Signal,1982118180,9781982118181,Combined Print and E-Book Nonfiction,2022-07-03,1
542,RIVER OF THE GODS,Candice Millard,Doubleday,0385543107,9780385543101,Combined Print and E-Book Nonfiction,2022-07-03,5
543,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Combined Print and E-Book Nonfiction,2022-07-03,8
544,HOW TO RAISE AN ANTIRACIST,Ibram X. Kendi,One World,059324253X,9780593242537,Combined Print and E-Book Nonfiction,2022-07-03,1
545,PHIL,Alan Shipnuck,Avid Reader,1476797099,9781476797090,Combined Print and E-Book Nonfiction,2022-07-03,4
546,THE END OF THE WORLD IS JUST THE BEGINNING,Peter Zeihan,Harper Business,006323047X,9780063230477,Combined Print and E-Book Nonfiction,2022-07-03,1
547,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Combined Print and E-Book Nonfiction,2022-07-03,64
548,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Combined Print and E-Book Nonfiction,2022-07-03,38
549,THE PALACE PAPERS,Tina Brown,Crown,0593138090,9780593138090,Combined Print and E-Book Nonfiction,2022-07-03,8
550,THE HOTEL NANTUCKET,Elin Hilderbrand,"Little, Brown",0316258679,9780316258678,Hardcover Fiction,2022-07-03,1
551,SPARRING PARTNERS,John Grisham,Doubleday,0385549326,9780385549325,Hardcover Fiction,2022-07-03,3
552,HORSE,Geraldine Brooks,Viking,0399562966,9780399562969,Hardcover Fiction,2022-07-03,1
553,MEANT TO BE,Emily Giffin,Ballantine,0425286649,9780425286647,Hardcover Fiction,2022-07-03,3
554,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2022-07-03,80
555,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2022-07-03,53
556,TOM CLANCY: ZERO HOUR,Don Bentley,Putnam,0593422724,9780593422724,Hardcover Fiction,2022-07-03,2
557,"RUN, ROSE, RUN",Dolly Parton and James Patterson,"Little, Brown",075955434X,9780759554344,Hardcover Fiction,2022-07-03,15
558,DREAM TOWN,David Baldacci,Grand Central,1538719770,9781538719770,Hardcover Fiction,2022-07-03,9
559,THE SUMMER PLACE,Jennifer Weiner,Atria,1501133578,9781501133572,Hardcover Fiction,2022-07-03,6
560,THE PARIS APARTMENT,Lucy Foley,Morrow,0063003058,9780063003057,Hardcover Fiction,2022-07-03,17
561,NIGHTWORK,Nora Roberts,St. Martin's,1250278198,9781250278197,Hardcover Fiction,2022-07-03,4
562,22 SECONDS,James Patterson and Maxine Paetro,"Little, Brown",0316499374,9780316499378,Hardcover Fiction,2022-07-03,7
563,LESSONS IN CHEMISTRY,Bonnie Garmus,Doubleday,038554734X,9780385547345,Hardcover Fiction,2022-07-03,7
564,ONE ITALIAN SUMMER,Rebecca Serle,Atria,1982166797,9781982166793,Hardcover Fiction,2022-07-03,13
565,BATTLE FOR THE AMERICAN MIND,Pete Hegseth with David Goodwin,Broadside,0063215047,9780063215047,Hardcover Nonfiction,2022-07-03,1
566,"I'D LIKE TO PLAY ALONE, PLEASE",Tom Segura,Grand Central,1538704633,9781538704639,Hardcover Nonfiction,2022-07-03,1
567,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,St. Martin's,1250279259,9781250279255,Hardcover Nonfiction,2022-07-03,7
568,JAMES PATTERSON,James Patterson,"Little, Brown",0316397539,9780316397537,Hardcover Nonfiction,2022-07-03,2
569,HAPPY-GO-LUCKY,David Sedaris,"Little, Brown",0316392456,9780316392457,Hardcover Nonfiction,2022-07-03,3
570,FINDING ME,Viola Davis,HarperOne,0063037327,9780063037328,Hardcover Nonfiction,2022-07-03,8
571,RIVER OF THE GODS,Candice Millard,Doubleday,0385543107,9780385543101,Hardcover Nonfiction,2022-07-03,5
572,ROUGH DRAFT,Katy Tur,Atria/One Signal,1982118180,9781982118181,Hardcover Nonfiction,2022-07-03,1
573,HOW TO RAISE AN ANTIRACIST,Ibram X. Kendi,One World,059324253X,9780593242537,Hardcover Nonfiction,2022-07-03,1
574,PHIL,Alan Shipnuck,Avid Reader,1476797099,9781476797090,Hardcover Nonfiction,2022-07-03,5
575,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2022-07-03,73
576,THE END OF THE WORLD IS JUST THE BEGINNING,Peter Zeihan,Harper Business,006323047X,9780063230477,Hardcover Nonfiction,2022-07-03,1
577,THE STORYTELLER,Dave Grohl,Dey Street,0063076098,9780063076099,Hardcover Nonfiction,2022-07-03,32
578,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2022-07-03,48
579,SCARS AND STRIPES,Tim Kennedy and Nick Palmisciano,Atria,1982190914,9781982190910,Hardcover Nonfiction,2022-07-03,2
580,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2022-07-03,59
581,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2022-07-03,64
582,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Trade Fiction Paperback,2022-07-03,45
583,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2022-07-03,47
584,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2022-07-03,67
585,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Trade Fiction Paperback,2022-07-03,7
586,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2022-07-03,58
587,NOVEMBER 9,Colleen Hoover,Atria,1501110349,9781501110344,Trade Fiction Paperback,2022-07-03,31
588,ALL YOUR PERFECTS,Colleen Hoover,Atria,1501193325,9781501193323,Trade Fiction Paperback,2022-07-03,9
589,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Trade Fiction Paperback,2022-07-03,42
590,EVERY SUMMER AFTER,Carley Fortune,Berkley,0593438531,9780593438534,Trade Fiction Paperback,2022-07-03,2
591,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798673,9781524798673,Trade Fiction Paperback,2022-07-03,5
592,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Trade Fiction Paperback,2022-07-03,87
593,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Trade Fiction Paperback,2022-07-03,44
594,WISH YOU WERE HERE,Jodi Picoult,Ballantine,1984818430,9781984818430,Trade Fiction Paperback,2022-07-03,1
595,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2022-07-03,191
596,EDUCATED,Tara Westover,Random House,0399590528,9780399590528,Paperback Nonfiction,2022-07-03,19
597,THE BOMBER MAFIA,Malcolm Gladwell,Back Bay,0316296813,9780316296816,Paperback Nonfiction,2022-07-03,2
598,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2022-07-03,114
599,ALL ABOUT LOVE,bell hooks,Morrow,0060959479,9780060959470,Paperback Nonfiction,2022-07-03,28
600,TALKING TO STRANGERS,Malcolm Gladwell,Back Bay,0316299227,9780316299220,Paperback Nonfiction,2022-07-03,38
601,KITCHEN CONFIDENTIAL,Anthony Bourdain,Ecco,0060899220,9780060899226,Paperback Nonfiction,2022-07-03,80
602,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Paperback Nonfiction,2022-07-03,161
603,UNDER THE BANNER OF HEAVEN,Jon Krakauer,Anchor,1400032806,9781400032808,Paperback Nonfiction,2022-07-03,8
604,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2022-07-03,188
605,THE SPLENDID AND THE VILE,Erik Larson,Crown,0385348738,9780385348737,Paperback Nonfiction,2022-07-03,16
606,JUST MERCY,Bryan Stevenson,One World,081298496X,9780812984965,Paperback Nonfiction,2022-07-03,281
607,WALK IN MY COMBAT BOOTS,James Patterson and Matt Eversmann with Chris Mooney,Grand Central,1538753146,9781538753149,Paperback Nonfiction,2022-07-03,6
608,THE CODE BREAKER,Walter Isaacson,Simon & Schuster,1982115866,9781982115869,Paperback Nonfiction,2022-07-03,7
609,OUTLIERS,Malcolm Gladwell,Back Bay,0316017930,9780316017930,Paperback Nonfiction,2022-07-03,346
610,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2022-07-03,134
611,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2022-07-03,133
612,ATLAS OF THE HEART,Brené Brown,Random House,0399592555,9780399592553,Advice How-To and Miscellaneous,2022-07-03,29
613,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2022-07-03,256
614,HALF BAKED HARVEST EVERY DAY,Tieghan Gerard,Clarkson Potter,0593232550,9780593232552,Advice How-To and Miscellaneous,2022-07-03,12
615,MAKE YOUR BED,William H. McRaven,Grand Central,1455570249,9781455570249,Advice How-To and Miscellaneous,2022-07-03,111
616,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2022-07-03,260
617,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2022-07-03,62
618,THE WOK,J. Kenji López-Alt,Norton,0393541215,9780393541212,Advice How-To and Miscellaneous,2022-07-03,5
619,CAN'T HURT ME,David Goggins,Lioncrest,1544512279,9781544512273,Advice How-To and Miscellaneous,2022-07-03,26
620,WHY A DAUGHTER NEEDS A DAD,Gregory E. Lang.,Sourcebooks Jabberwocky,1492667838,9781492667834,Picture Books,2022-07-03,8
621,I LOVE DAD WITH THE VERY HUNGRY CATERPILLAR,Eric Carle,Grosset & Dunlap,152478589X,9781524785895,Picture Books,2022-07-03,21
622,WHY A SON NEEDS A DAD,Gregory E. Lang.,Sourcebooks Wonderland,1728235871,9781728235875,Picture Books,2022-07-03,3
623,NOODLE AND THE NO BONES DAY,Jonathan Graziano.,Margaret K. McElderry,1665927100,9781665927109,Picture Books,2022-07-03,2
624,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2022-07-03,313
625,GOODNIGHT RACISM,Ibram X. Kendi.,Kokila,059311051X,9780593110515,Picture Books,2022-07-03,1
626,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2022-07-03,357
627,BECAUSE I HAD A TEACHER,Kobi Yamada.,Compendium,1943200084,9781943200085,Picture Books,2022-07-03,10
628,AN ELEPHANT AND PIGGIE BIGGIE!,Mo Willems,Hyperion/Disney,1484799674,9781484799673,Picture Books,2022-07-03,21
629,I WISH YOU MORE,Amy Krouse Rosenthal.,Chronicle,1452126992,9781452126999,Picture Books,2022-07-03,77
630,THE SUMMER I TURNED PRETTY TRILOGY,Jenny Han,Simon & Schuster,1416968296,9781416968290,Series Books,2022-07-03,9
631,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419749153,9781419749155,Series Books,2022-07-03,692
632,A GOOD GIRL'S GUIDE TO MURDER,Holly Jackson,Delacorte,1984896393,9781984896391,Series Books,2022-07-03,38
633,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2022-07-03,691
634,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338214578,9781338214574,Series Books,2022-07-03,171
635,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,1484707230,9781484707234,Series Books,2022-07-03,627
636,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,133834725X,9781338347258,Series Books,2022-07-03,286
637,THRONE OF GLASS,Sarah J. Maas,Bloomsbury,1619630346,9781619630345,Series Books,2022-07-03,45
638,WHAT WAS . . . ?,various authors,Penguin Workshop,0593384695,9780593384695,Series Books,2022-07-03,18
639,THE LAST KIDS ON EARTH,Max Brallier.,Viking,0593405358,9780593405352,Series Books,2022-07-03,105
640,FAMILY OF LIARS,E. Lockhart,Delacorte,0593485858,9780593485859,Young Adult Hardcover,2022-07-03,7
641,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2022-07-03,229
642,LOVELESS,Alice Oseman,Scholastic,133875193X,9781338751932,Young Adult Hardcover,2022-07-03,11
643,I KISSED SHARA WHEELER,Casey McQuiston,Wednesday,1250244455,9781250244451,Young Adult Hardcover,2022-07-03,7
644,IRON WIDOW,Xiran Jay Zhao,Penguin Teen,0735269939,9780735269934,Young Adult Hardcover,2022-07-03,34
645,GALLANT,V.E. Schwab,Greenwillow,0062835777,9780062835772,Young Adult Hardcover,2022-07-03,14
646,SHE GETS THE GIRL,Rachael Lippincott and Alyson Derrick,Simon & Schuster,1534493794,9781534493797,Young Adult Hardcover,2022-07-03,10
647,THE HAWTHORNE LEGACY,Jennifer Lynn Barnes,"Little, Brown",0759557632,9780759557635,Young Adult Hardcover,2022-07-03,34
648,YOU'VE REACHED SAM,Dustin Thao,Wednesday,1250762030,9781250762030,Young Adult Hardcover,2022-07-03,27
649,HELL FOLLOWED WITH US,Andrew Joseph White,Peachtree Teen,1682633241,9781682633243,Young Adult Hardcover,2022-07-03,2
650,IN THE BLOOD,Jack Carr,Atria/Emily Bestler,1982181656,9781982181659,Combined Print and E-Book Fiction,2022-06-05,1
651,BOOK LOVERS,Emily Henry,Berkley,0593334833,9780593334836,Combined Print and E-Book Fiction,2022-06-05,3
652,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2022-06-05,49
653,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Combined Print and E-Book Fiction,2022-06-05,161
654,VERITY,Colleen Hoover,Grand Central,1538724731,9781538724736,Combined Print and E-Book Fiction,2022-06-05,24
655,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Combined Print and E-Book Fiction,2022-06-05,47
656,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Combined Print and E-Book Fiction,2022-06-05,19
