,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
528,THE MADNESS OF CROWDS,Louise Penny,Minotaur,1250145260,9781250145260,Combined Print and E-Book Fiction,2021-09-26,3
529,THE HERON'S CRY,Ann Cleeves,Minotaur,1250204496,9781250204493,Combined Print and E-Book Fiction,2021-09-26,1
530,MATRIX,Lauren Groff,Riverhead,1594634491,9781594634499,Combined Print and E-Book Fiction,2021-09-26,1
531,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Combined Print and E-Book Fiction,2021-09-26,41
532,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Combined Print and E-Book Fiction,2021-09-26,18
533,ROCK PAPER SCISSORS,Alice Feeney,Flatiron,1250266106,9781250266101,Combined Print and E-Book Fiction,2021-09-26,1
534,NINE PERFECT STRANGERS,Liane Moriarty,Flatiron,1250069831,9781250069832,Combined Print and E-Book Fiction,2021-09-26,15
535,AMERICAN MARXISM,Mark R. Levin,Threshold Editions,150113597X,9781501135972,Combined Print and E-Book Nonfiction,2021-09-26,9
536,COUNTDOWN BIN LADEN,Chris Wallace with Mitch Weiss,Avid Reader,1982176520,9781982176525,Combined Print and E-Book Nonfiction,2021-09-26,1
537,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2021-09-26,55
538,BEAUTIFUL COUNTRY,Qian Julie Wang,Doubleday,0385547218,9780385547215,Combined Print and E-Book Nonfiction,2021-09-26,1
539,THIS BRIGHT FUTURE,Bob Hall,Simon & Schuster,1982158247,9781982158248,Combined Print and E-Book Nonfiction,2021-09-26,1
540,THE SISTERS OF AUSCHWITZ,Roxane van Iperen,Harper,0063097621,9780063097629,Combined Print and E-Book Nonfiction,2021-09-26,2
541,FOREVER YOUNG,Hayley Mills,Grand Central,1538704196,9781538704196,Combined Print and E-Book Nonfiction,2021-09-26,1
542,THE AFGHANISTAN PAPERS,Craig Whitlock,Simon & Schuster,1982159006,9781982159009,Combined Print and E-Book Nonfiction,2021-09-26,2
543,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Combined Print and E-Book Nonfiction,2021-09-26,20
544,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Combined Print and E-Book Nonfiction,2021-09-26,47
545,THE LONG SLIDE,Tucker Carlson,Threshold Editions,1501183699,9781501183690,Combined Print and E-Book Nonfiction,2021-09-26,5
546,THE AMERICAN EXPERIMENT,David M. Rubenstein,Simon & Schuster,1982165731,9781982165734,Combined Print and E-Book Nonfiction,2021-09-26,1
547,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Combined Print and E-Book Nonfiction,2021-09-26,80
548,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Combined Print and E-Book Nonfiction,2021-09-26,21
549,ORDINARY HEROES,Joseph Pfeifer,Portfolio,0593330250,9780593330258,Combined Print and E-Book Nonfiction,2021-09-26,1
550,"BEAUTIFUL WORLD, WHERE ARE YOU",Sally Rooney,"Farrar, Straus & Giroux",0374602603,9780374602604,Hardcover Fiction,2021-09-26,1
551,FORGOTTEN IN DEATH,J.D. Robb,St. Martin's,1250272815,9781250272812,Hardcover Fiction,2021-09-26,1
552,BILLY SUMMERS,Stephen King,Scribner,1982173610,9781982173616,Hardcover Fiction,2021-09-26,6
553,A SLOW FIRE BURNING,Paula Hawkins,Riverhead,073521123X,9780735211230,Hardcover Fiction,2021-09-26,2
554,MATRIX,Lauren Groff,Riverhead,1594634491,9781594634499,Hardcover Fiction,2021-09-26,1
555,ROCK PAPER SCISSORS,Alice Feeney,Flatiron,1250266106,9781250266101,Hardcover Fiction,2021-09-26,1
556,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2021-09-26,19
557,THE MADNESS OF CROWDS,Louise Penny,Minotaur,1250145260,9781250145260,Hardcover Fiction,2021-09-26,3
558,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2021-09-26,41
559,THE NIGHT SHE DISAPPEARED,Lisa Jewell,Atria,1982137363,9781982137366,Hardcover Fiction,2021-09-26,1
560,THE NOISE,James Patterson and J.D. Barker,"Little, Brown",0316499870,9780316499873,Hardcover Fiction,2021-09-26,4
561,THE PAPER PALACE,Miranda Cowley Heller,Riverhead,0593329821,9780593329825,Hardcover Fiction,2021-09-26,10
562,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798657,9781524798659,Hardcover Fiction,2021-09-26,15
563,L.A. WEATHER,María Amparo Escandón,Flatiron,1250802563,9781250802569,Hardcover Fiction,2021-09-26,1
564,THE HERON'S CRY,Ann Cleeves,Minotaur,125020447X,9781250204479,Hardcover Fiction,2021-09-26,1
565,AMERICAN MARXISM,Mark R. Levin,Threshold Editions,150113597X,9781501135972,Hardcover Nonfiction,2021-09-26,9
566,COUNTDOWN BIN LADEN,Chris Wallace with Mitch Weiss,Avid Reader,1982176520,9781982176525,Hardcover Nonfiction,2021-09-26,1
567,BEAUTIFUL COUNTRY,Qian Julie Wang,Doubleday,0385547218,9780385547215,Hardcover Nonfiction,2021-09-26,1
568,THIS BRIGHT FUTURE,Bob Hall,Simon & Schuster,1982158247,9781982158248,Hardcover Nonfiction,2021-09-26,1
569,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Hardcover Nonfiction,2021-09-26,20
570,THE AFGHANISTAN PAPERS,Craig Whitlock,Simon & Schuster,1982159006,9781982159009,Hardcover Nonfiction,2021-09-26,2
571,THE LONG SLIDE,Tucker Carlson,Threshold Editions,1501183699,9781501183690,Hardcover Nonfiction,2021-09-26,5
572,THE AMERICAN EXPERIMENT,David M. Rubenstein,Simon & Schuster,1982165731,9781982165734,Hardcover Nonfiction,2021-09-26,1
573,FOREVER YOUNG,Hayley Mills,Grand Central,1538704196,9781538704196,Hardcover Nonfiction,2021-09-26,1
574,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2021-09-26,47
575,THINK AGAIN,Adam Grant,Viking,1984878107,9781984878106,Hardcover Nonfiction,2021-09-26,26
576,UNTAMED,Glennon Doyle,Dial,1984801252,9781984801258,Hardcover Nonfiction,2021-09-26,79
577,ORDINARY HEROES,Joseph Pfeifer,Portfolio,0593330250,9780593330258,Hardcover Nonfiction,2021-09-26,1
578,CASTE,Isabel Wilkerson,Random House,0593230256,9780593230251,Hardcover Nonfiction,2021-09-26,58
579,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2021-09-26,19
580,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2021-09-26,19
581,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square/Atria,1501161938,9781501161933,Trade Fiction Paperback,2021-09-26,27
582,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Trade Fiction Paperback,2021-09-26,47
583,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2021-09-26,24
584,VERITY,Colleen Hoover,Colleen Hoover,1791392792,9781791392796,Trade Fiction Paperback,2021-09-26,6
585,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2021-09-26,18
586,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2021-09-26,7
587,NINE PERFECT STRANGERS,Liane Moriarty,Flatiron,1250069831,9781250069832,Trade Fiction Paperback,2021-09-26,17
588,THE RETURN,Nicholas Sparks,Grand Central,1538728583,9781538728581,Trade Fiction Paperback,2021-09-26,5
589,THE BOOK OF TWO WAYS,Jodi Picoult,Ballantine,1984818376,9781984818379,Trade Fiction Paperback,2021-09-26,1
590,THE GUEST LIST,Lucy Foley,Morrow,0062868942,9780062868947,Trade Fiction Paperback,2021-09-26,6
591,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Trade Fiction Paperback,2021-09-26,19
592,ANXIOUS PEOPLE,Fredrik Backman,Washington Square/Atria,1501160842,9781501160844,Trade Fiction Paperback,2021-09-26,10
593,CIRCE,Madeline Miller,Back Bay,0316556327,9780316556323,Trade Fiction Paperback,2021-09-26,66
594,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Trade Fiction Paperback,2021-09-26,28
595,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2021-09-26,151
596,THE SISTERS OF AUSCHWITZ,Roxane van Iperen,Harper,0063097621,9780063097629,Paperback Nonfiction,2021-09-26,2
597,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Paperback Nonfiction,2021-09-26,135
598,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2021-09-26,74
599,JUST MERCY,Bryan Stevenson,One World,081298496X,9780812984965,Paperback Nonfiction,2021-09-26,266
600,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2021-09-26,161
601,THE BEST OF ME,David Sedaris,‎Back Bay/Little Brown,0316242403,9780316242400,Paperback Nonfiction,2021-09-26,1
602,THE DEEPEST SOUTH OF ALL,Richard Grant,Simon & Schuster,1501177842,9781501177842,Paperback Nonfiction,2021-09-26,2
603,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Paperback Nonfiction,2021-09-26,450
604,KITCHEN CONFIDENTIAL,Anthony Bourdain,Ecco,0060899220,9780060899226,Paperback Nonfiction,2021-09-26,73
605,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2021-09-26,287
606,THE ONLY PLANE IN THE SKY,Garrett M. Graff,Avid Reader,1501182218,9781501182211,Paperback Nonfiction,2021-09-26,1
607,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2021-09-26,93
608,MY GRANDMOTHER'S HANDS,Resmaa Menakem,Central Recovery,1942094477,9781942094470,Paperback Nonfiction,2021-09-26,28
609,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2021-09-26,229
610,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2021-09-26,94
611,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2021-09-26,93
612,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2021-09-26,219
613,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2021-09-26,348
614,THE PERFECT DAY TO BOSS UP,Rick Ross with Neil Martinez-Belkin,Hanover Square,1335522522,9781335522528,Advice How-To and Miscellaneous,2021-09-26,1
615,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2021-09-26,245
616,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2021-09-26,58
617,THE HERO CODE,William H. McRaven,Grand Central,1538719967,9781538706053,Advice How-To and Miscellaneous,2021-09-26,3
618,FORGIVING WHAT YOU CAN'T FORGET,Lysa TerKeurst,Thomas Nelson,0718039874,9780718039875,Advice How-To and Miscellaneous,2021-09-26,11
619,GET OUT OF YOUR HEAD,Jennie Allen,WaterBrook,1601429649,9781601429643,Advice How-To and Miscellaneous,2021-09-26,38
620,"GUSTAVO, THE SHY GHOST",Flavia Z. Drago,Candlewick,1536211141,9781536211146,Picture Books,2021-09-26,2
621,"THE BAD SEED PRESENTS: THE GOOD, THE BAD, AND THE SPOOKY",Jory John.,HarperCollins,0062954547,9780062954541,Picture Books,2021-09-26,3
622,"TIME FOR SCHOOL, LITTLE BLUE TRUCK",Alice Schertle.,Houghton Mifflin Harcourt,0358412242,9780358412243,Picture Books,2021-09-26,12
623,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2021-09-26,325
624,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2021-09-26,279
625,THE PIGEON HAS TO GO TO SCHOOL!,Mo Willems,Hyperion,1368046452,9781368046459,Picture Books,2021-09-26,40
626,HOW TO CATCH A UNICORN,Adam Wallace.,Sourcebooks Wonderland,1492669733,9781492669739,Picture Books,2021-09-26,36
627,GRUMPY MONKEY,Suzanne Lang.,Random House,0553537865,9780553537864,Picture Books,2021-09-26,63
628,PETE THE CAT'S GROOVY IMAGINATION,James and Kimberly Dean.,HarperCollins,0062974106,9780062974105,Picture Books,2021-09-26,1
629,YOU MATTER,Christian Robinson,Atheneum,1534421696,9781534421691,Picture Books,2021-09-26,5
630,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419748688,9781419748684,Series Books,2021-09-26,652
631,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2021-09-26,651
632,A TWISTED TALE,Liz Braswell,Disney-Hyperion,1368063829,9781368063821,Series Books,2021-09-26,4
633,AWESOME FRIENDLY KID,and   Jeff Kinney,Amulet,1419756974,9781419756979,Series Books,2021-09-26,26
634,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,0786838655,9780786838653,Series Books,2021-09-26,588
635,I SURVIVED,Lauren Tarshis,Scholastic,1338752537,9781338752533,Series Books,2021-09-26,65
636,FIVE NIGHTS AT FREDDY'S: FAZBEAR FRIGHTS,Scott Cawthon,Scholastic,1338741195,9781338741193,Series Books,2021-09-26,19
637,SHADOW AND BONE TRILOGY,Leigh Bardugo,Square Fish,1250027438,9781250027436,Series Books,2021-09-26,27
638,THE TWILIGHT SAGA,Stephenie Meyer,"Little, Brown",031670704X,9780316707046,Series Books,2021-09-26,274
639,WINGS OF FIRE,Tui T. Sutherland,Scholastic,0545349230,9780545349239,Series Books,2021-09-26,131
640,THE HAWTHORNE LEGACY,Jennifer Lynn Barnes,"Little, Brown",0759557632,9780759557635,Young Adult Hardcover,2021-09-26,1
641,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2021-09-26,189
642,THE HATE U GIVE,Angie Thomas,Balzer + Bray,0062498533,9780062498533,Young Adult Hardcover,2021-09-26,231
643,STAMPED,Jason Reynolds and Ibram X. Kendi,"Little, Brown",0316453692,9780316453691,Young Adult Hardcover,2021-09-26,76
644,THE WITCH HAVEN,Sasha Peyton Smith,Simon & Schuster,None,9781665914147,Young Adult Hardcover,2021-09-26,2
645,DEAR EVAN HANSEN: THE NOVEL,"Val Emmich with Steven Levenson, Benj Pasek & Justin Paul",Poppy,None,9780316316590,Young Adult Hardcover,2021-09-26,43
646,"GOOD GIRL, BAD BLOOD",Holly Jackson,Delacorte,1984896407,9781984896407,Young Adult Hardcover,2021-09-26,19
647,LORE,Alexandra Bracken,Disney-Hyperion,1484778200,9781484778203,Young Adult Hardcover,2021-09-26,35
648,REALM BREAKER,Victoria Aveyard,HarperTeen,0062872621,9780062872623,Young Adult Hardcover,2021-09-26,19
649,THESE VIOLENT DELIGHTS,Chloe Gong,Margaret K. McElderry,1534457690,9781534457690,Young Adult Hardcover,2021-09-26,19
650,BILLY SUMMERS,Stephen King,Scribner,1982173610,9781982173616,Combined Print and E-Book Fiction,2021-08-29,2
651,VORTEX,Catherine Coulter,Morrow,0063004100,9780063004108,Combined Print and E-Book Fiction,2021-08-29,1
652,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Combined Print and E-Book Fiction,2021-08-29,9
653,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Combined Print and E-Book Fiction,2021-08-29,15
654,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Combined Print and E-Book Fiction,2021-08-29,14
655,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square,1501161938,9781501161933,Combined Print and E-Book Fiction,2021-08-29,7
656,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Combined Print and E-Book Fiction,2021-08-29,143
657,THE PAPER PALACE,Miranda Cowley Heller,Riverhead,0593329821,9780593329825,Combined Print and E-Book Fiction,2021-08-29,6
658,THE GUEST LIST,Lucy Foley,Morrow,0062868942,9780062868947,Combined Print and E-Book Fiction,2021-08-29,23
659,VERITY,Colleen Hoover,Colleen Hoover,1791392792,9781791392796,Combined Print and E-Book Fiction,2021-08-29,1
660,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Combined Print and E-Book Fiction,2021-08-29,37
661,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Combined Print and E-Book Fiction,2021-08-29,18
662,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798657,9781524798659,Combined Print and E-Book Fiction,2021-08-29,11
663,THE PRESIDENT'S DAUGHTER,Bill Clinton and James Patterson,"Little, Brown",0316540730,9780316540735,Combined Print and E-Book Fiction,2021-08-29,7
664,THE CELLIST,Daniel Silva,HarperCollins,006283486X,9780062834867,Combined Print and E-Book Fiction,2021-08-29,5
665,AMERICAN MARXISM,Mark R. Levin,Threshold Editions,150113597X,9781501135972,Combined Print and E-Book Nonfiction,2021-08-29,5
666,THE LONG SLIDE,Tucker Carlson,Threshold Editions,1501183699,9781501183690,Combined Print and E-Book Nonfiction,2021-08-29,1
667,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Combined Print and E-Book Nonfiction,2021-08-29,51
668,I ALONE CAN FIX IT,Carol Leonnig and Philip Rucker,Penguin Press,0593298942,9780593298947,Combined Print and E-Book Nonfiction,2021-08-29,4
669,GIANNIS,Mirin Fader,Hachette,0306924129,9780306924125,Combined Print and E-Book Nonfiction,2021-08-29,1
670,"HERE, RIGHT MATTERS",Alexander Vindman,Harper,0063079429,9780063079427,Combined Print and E-Book Nonfiction,2021-08-29,2
671,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Combined Print and E-Book Nonfiction,2021-08-29,43
672,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Combined Print and E-Book Nonfiction,2021-08-29,16
673,THE PREMONITION,Michael Lewis,Norton,0393881555,9780393881554,Combined Print and E-Book Nonfiction,2021-08-29,12
674,BREATHE,Rickson Gracie with Peter Maguire,Dey Street,0063018950,9780063018952,Combined Print and E-Book Nonfiction,2021-08-29,1
675,THE AUTHORITARIAN MOMENT,Ben Shapiro,Broadside,0063001829,9780063001824,Combined Print and E-Book Nonfiction,2021-08-29,3
676,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Combined Print and E-Book Nonfiction,2021-08-29,10
677,CASTE,Isabel Wilkerson,Random House,0593230256,9780593230251,Combined Print and E-Book Nonfiction,2021-08-29,54
678,UNTAMED,Glennon Doyle,Dial,1984801252,9781984801258,Combined Print and E-Book Nonfiction,2021-08-29,75
679,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Combined Print and E-Book Nonfiction,2021-08-29,17
680,BILLY SUMMERS,Stephen King,Scribner,1982173610,9781982173616,Hardcover Fiction,2021-08-29,2
681,THE LAST THING HE TOLD ME,Laura Dave,Simon & Schuster,1501171348,9781501171345,Hardcover Fiction,2021-08-29,15
682,THE PAPER PALACE,Miranda Cowley Heller,Riverhead,0593329821,9780593329825,Hardcover Fiction,2021-08-29,6
683,THE MIDNIGHT LIBRARY,Matt Haig,Viking,0525559477,9780525559474,Hardcover Fiction,2021-08-29,37
684,MALIBU RISING,Taylor Jenkins Reid,Ballantine,1524798657,9781524798659,Hardcover Fiction,2021-08-29,11
685,WE WERE NEVER HERE,Andrea Bartz,Ballantine,198482046X,9781984820464,Hardcover Fiction,2021-08-29,2
686,THE INVISIBLE LIFE OF ADDIE LARUE,V.E. Schwab,Tor/Forge,0765387565,9780765387561,Hardcover Fiction,2021-08-29,39
687,THE CELLIST,Daniel Silva,Harper,006283486X,9780062834867,Hardcover Fiction,2021-08-29,5
688,VORTEX,Catherine Coulter,Morrow,0063004089,9780063004085,Hardcover Fiction,2021-08-29,1
689,BLIND TIGER,Sandra Brown,Grand Central,1538751968,9781538751961,Hardcover Fiction,2021-08-29,2
690,NOT A HAPPY FAMILY,Shari Lapena,Pamela Dorman,1984880551,9781984880550,Hardcover Fiction,2021-08-29,3
691,THE PRESIDENT'S DAUGHTER,Bill Clinton and James Patterson,"Little, Brown",0316540714,9780316540711,Hardcover Fiction,2021-08-29,10
692,BLACK ICE,Brad Thor,Emily Bestler/Atria,1982104120,9781982104122,Hardcover Fiction,2021-08-29,4
693,PROJECT HAIL MARY,Andy Weir,Ballantine,0593135202,9780593135204,Hardcover Fiction,2021-08-29,14
694,THE FOUR WINDS,Kristin Hannah,St. Martin's,1250178606,9781250178602,Hardcover Fiction,2021-08-29,26
695,AMERICAN MARXISM,Mark R. Levin,Threshold Editions,150113597X,9781501135972,Hardcover Nonfiction,2021-08-29,5
696,THE LONG SLIDE,Tucker Carlson,Threshold Editions,1501183699,9781501183690,Hardcover Nonfiction,2021-08-29,1
697,GIANNIS,Mirin Fader,Hachette,0306924129,9780306924125,Hardcover Nonfiction,2021-08-29,1
698,I ALONE CAN FIX IT,Carol Leonnig and Philip Rucker,Penguin Press,0593298942,9780593298947,Hardcover Nonfiction,2021-08-29,4
699,"HERE, RIGHT MATTERS",Alexander Vindman,Harper,0063079429,9780063079427,Hardcover Nonfiction,2021-08-29,2
700,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey,Flatiron,1250223180,9781250223180,Hardcover Nonfiction,2021-08-29,16
701,GREENLIGHTS,Matthew McConaughey,Crown,0593139135,9780593139134,Hardcover Nonfiction,2021-08-29,43
702,BREATHE,Rickson Gracie with Peter Maguire,Dey Street,0063018950,9780063018952,Hardcover Nonfiction,2021-08-29,1
703,THE AUTHORITARIAN MOMENT,Ben Shapiro,Broadside,0063001829,9780063001824,Hardcover Nonfiction,2021-08-29,3
704,HOW I SAVED THE WORLD,Jesse Watters,Broadside,0063049082,9780063049086,Hardcover Nonfiction,2021-08-29,6
705,UNTAMED,Glennon Doyle,Dial,1984801252,9781984801258,Hardcover Nonfiction,2021-08-29,75
706,CRYING IN H MART,Michelle Zauner,Knopf,0525657746,9780525657743,Hardcover Nonfiction,2021-08-29,15
707,THE BOMBER MAFIA,Malcolm Gladwell,"Little, Brown",0316296619,9780316296618,Hardcover Nonfiction,2021-08-29,15
708,CASTE,Isabel Wilkerson,Random House,0593230256,9780593230251,Hardcover Nonfiction,2021-08-29,54
709,KILLING THE MOB,Bill O'Reilly and Martin Dugard,St. Martin's,125027365X,9781250273659,Hardcover Nonfiction,2021-08-29,15
710,IT ENDS WITH US,Colleen Hoover,Atria,1501110365,9781501110368,Trade Fiction Paperback,2021-08-29,15
711,PEOPLE WE MEET ON VACATION,Emily Henry,Berkley,1984806750,9781984806758,Trade Fiction Paperback,2021-08-29,14
712,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Washington Square,1501161938,9781501161933,Trade Fiction Paperback,2021-08-29,23
713,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219109,9780735219106,Trade Fiction Paperback,2021-08-29,20
714,THE SONG OF ACHILLES,Madeline Miller,Ecco,0062060627,9780062060624,Trade Fiction Paperback,2021-08-29,43
715,VERITY,Colleen Hoover,Colleen Hoover,1791392792,9781791392796,Trade Fiction Paperback,2021-08-29,2
716,THE GUEST LIST,Lucy Foley,Morrow,0062868942,9780062868947,Trade Fiction Paperback,2021-08-29,2
717,BEACH READ,Emily Henry,Berkley,1984806734,9781984806734,Trade Fiction Paperback,2021-08-29,24
718,THE RETURN,Nicholas Sparks,Grand Central,1538728583,9781538728581,Trade Fiction Paperback,2021-08-29,1
719,ANXIOUS PEOPLE,Fredrik Backman,Washington Square/Atria,1501160842,9781501160844,Trade Fiction Paperback,2021-08-29,6
720,THE SILENT PATIENT,Alex Michaelides,Celadon,125030170X,9781250301703,Trade Fiction Paperback,2021-08-29,15
721,NINE PERFECT STRANGERS,Liane Moriarty,Flatiron,1250069831,9781250069832,Trade Fiction Paperback,2021-08-29,13
722,UGLY LOVE,Colleen Hoover,Atria,1476753180,9781476753188,Trade Fiction Paperback,2021-08-29,3
723,THE UNHONEYMOONERS,Christina Lauren,Gallery,1501128035,9781501128035,Trade Fiction Paperback,2021-08-29,11
724,CIRCE,Madeline Miller,Back Bay,0316556327,9780316556323,Trade Fiction Paperback,2021-08-29,62
725,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2021-08-29,147
726,BORN A CRIME,Trevor Noah,One World,0399588191,9780399588198,Paperback Nonfiction,2021-08-29,131
727,BRAIDING SWEETGRASS,Robin Wall Kimmerer,Milkweed Editions,1571313567,9781571313560,Paperback Nonfiction,2021-08-29,70
728,AGENT SONYA,Ben Macintyre,Crown,0593136322,9780593136324,Paperback Nonfiction,2021-08-29,2
729,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2021-08-29,157
730,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Paperback Nonfiction,2021-08-29,446
731,JUST MERCY,Bryan Stevenson,One World,081298496X,9780812984965,Paperback Nonfiction,2021-08-29,262
732,KILLERS OF THE FLOWER MOON,David Grann,Vintage,0307742482,9780307742483,Paperback Nonfiction,2021-08-29,92
733,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2021-08-29,341
734,KITCHEN CONFIDENTIAL,Anthony Bourdain,Ecco,0060899220,9780060899226,Paperback Nonfiction,2021-08-29,69
735,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2021-08-29,283
736,WHITE FRAGILITY,Robin DiAngelo,Beacon,0807047414,9780807047415,Paperback Nonfiction,2021-08-29,153
737,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2021-08-29,89
738,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2021-08-29,225
739,THE OTHER WES MOORE,Wes Moore,One World,0385528205,9780385528207,Paperback Nonfiction,2021-08-29,43
740,ATOMIC HABITS,James Clear,Avery,0735211299,9780735211292,Advice How-To and Miscellaneous,2021-08-29,90
741,"THE BOY, THE MOLE, THE FOX AND THE HORSE",Charlie Mackesy,HarperOne,0062976583,9780062976581,Advice How-To and Miscellaneous,2021-08-29,89
742,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2021-08-29,215
743,FOUR THOUSAND WEEKS,Oliver Burkeman,"Farrar, Straus & Giroux",0374159122,9780374159122,Advice How-To and Miscellaneous,2021-08-29,1
744,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2021-08-29,344
745,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2021-08-29,241
