,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
718,THE HANDMAID'S TALE,Margaret Atwood,Anchor,038549081X,9780385490818,Trade Fiction Paperback,2019-09-01,98
719,THE OVERSTORY,Richard Powers,Norton,039335668X,9780393356687,Trade Fiction Paperback,2019-09-01,19
720,THE WARNING,James Patterson and Robison Wells,Grand Central,1538714965,9781538714966,Trade Fiction Paperback,2019-09-01,1
721,A GENTLEMAN IN MOSCOW,Amor Towles,Penguin,0143110438,9780143110439,Trade Fiction Paperback,2019-09-01,21
722,THE GOLDFINCH,Donna Tartt,"Back Bay/Little, Brown",0316055441,9780316055444,Trade Fiction Paperback,2019-09-01,24
723,THERE THERE,Tommy Orange,Vintage,0525436146,9780525436140,Trade Fiction Paperback,2019-09-01,10
724,"WHERE'D YOU GO, BERNADETTE",Maria Semple,"Back Bay/Little, Brown",0316204269,9780316204262,Trade Fiction Paperback,2019-09-01,61
725,BORN A CRIME,Trevor Noah,Spiegel & Grau,0399588191,9780399588198,Paperback Nonfiction,2019-09-01,27
726,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2019-09-01,66
727,WHITE FRAGILITY,Robin DiAngelo,Beacon Press,0807047414,9780807047415,Paperback Nonfiction,2019-09-01,58
728,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2019-09-01,166
729,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2019-09-01,43
730,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2019-09-01,287
731,CALYPSO,David Sedaris,Back Bay,0316392421,9780316392426,Paperback Nonfiction,2019-09-01,11
732,THE SPY AND THE TRAITOR,Ben Macintyre,Broadway,1101904216,9781101904213,Paperback Nonfiction,2019-09-01,1
733,THEY CALLED US ENEMY,"George Takei, Justin Eisinger and Steven Scott",Top Shelf Productions,1603094504,9781603094504,Paperback Nonfiction,2019-09-01,5
734,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2019-09-01,217
735,BEING MORTAL,Atul Gawande,Picador,1250076226,9781250076229,Paperback Nonfiction,2019-09-01,96
736,KILLERS OF THE FLOWER MOON,David Grann,Vintage,0307742482,9780307742483,Paperback Nonfiction,2019-09-01,65
737,HILLBILLY ELEGY,J.D. Vance,Harper,0062300555,9780062300553,Paperback Nonfiction,2019-09-01,46
738,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2019-09-01,51
739,FILTHY RICH,James Patterson and John Connolly with Tim Malloy,Grand Central,1455542644,9781455542642,Paperback Nonfiction,2019-09-01,2
740,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2019-09-01,140
741,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2019-09-01,30
742,"GIRL, WASH YOUR FACE",Rachel Hollis,Thomas Nelson,1400201659,9781400201655,Advice How-To and Miscellaneous,2019-09-01,71
743,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2019-09-01,185
744,IT'S NOT SUPPOSED TO BE THIS WAY,Lysa TerKeurst,Thomas Nelson,0718039858,9780718039851,Advice How-To and Miscellaneous,2019-09-01,13
745,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2019-09-01,283
746,"GIRL, STOP APOLOGIZING",Rachel Hollis,HarperCollins Leadership,1400209609,9781400209606,Advice How-To and Miscellaneous,2019-09-01,24
747,MAKE YOUR BED,William H. McRaven,Grand Central,1455570249,9781455570249,Advice How-To and Miscellaneous,2019-09-01,75
748,DARING GREATLY,Brené Brown,Avery,1592408419,9781592408412,Advice How-To and Miscellaneous,2019-09-01,78
749,SALT FAT ACID HEAT,Samin Nosrat.,Simon & Schuster,1476753830,9781476753836,Advice How-To and Miscellaneous,2019-09-01,27
750,WE DON'T EAT OUR CLASSMATES!,Ryan T. Higgins,Disney-Hyperion,1368003559,9781368003551,Picture Books,2019-09-01,18
751,THE PIGEON HAS TO GO TO SCHOOL!,Mo Willems,Hyperion,1368046452,9781368046459,Picture Books,2019-09-01,7
752,IF I BUILT A SCHOOL,Chris Van Dusen,Dial,052555291X,9780525552918,Picture Books,2019-09-01,1
753,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2019-09-01,198
754,THE DAY YOU BEGIN,Jacqueline Woodson.,Nancy Paulsen,0399246533,9780399246531,Picture Books,2019-09-01,10
755,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2019-09-01,283
756,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2019-09-01,285
757,MIX IT UP!,Hervé Tullet,Handprint/Chronicle,1452137358,9781452137353,Picture Books,2019-09-01,15
758,THE GOOD EGG,Jory John.,HarperCollins,0062866001,9780062866004,Picture Books,2019-09-01,14
759,WAITING IS NOT EASY!,Mo Willems,Hyperion,142319957X,9781423199571,Picture Books,2019-09-01,63
760,DOG MAN,Dav Pilkey,Scholastic,1338236598,9781338236590,Series Books,2019-09-01,103
761,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,1338271512,9781338271515,Series Books,2019-09-01,184
762,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2019-09-01,543
763,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338214519,9781338214512,Series Books,2019-09-01,54
764,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419727435,9781419727436,Series Books,2019-09-01,544
765,SCARY STORIES,Alvin Schwartz,Harper,006268289X,9780062682895,Series Books,2019-09-01,1
766,DESCENDANTS,various authors,Disney Press,1368042198,9781368042192,Series Books,2019-09-01,23
767,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,0786838655,9780786838653,Series Books,2019-09-01,515
768,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt,0544336267,9780544336261,Series Books,2019-09-01,159
769,THE BAD GUYS,Aaron Blabey,Scholastic,1338305816,9781338305814,Series Books,2019-09-01,44
770,THE HATE U GIVE,Angie Thomas,Balzer + Bray,0062498533,9780062498533,Young Adult Hardcover,2019-09-01,129
771,FIVE FEET APART,Rachael Lippincott with Mikki Daughtry and Tobias Iaconis,Simon & Schuster,1534451560,9781534451568,Young Adult Hardcover,2019-09-01,37
772,THE POET X,Elizabeth Acevedo,HarperTeen,0062662805,9780062662804,Young Adult Hardcover,2019-09-01,17
773,CHILDREN OF BLOOD AND BONE,Tomi Adeyemi,Holt,1250170974,9781250170972,Young Adult Hardcover,2019-09-01,76
774,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2019-09-01,87
775,ON THE COME UP,Angie Thomas,Balzer + Bray,None,9780062498564,Young Adult Hardcover,2019-09-01,28
776,THE REST OF THE STORY,Sarah Dessen,Balzer + Bray,0062933620,9780062933621,Young Adult Hardcover,2019-09-01,11
777,GHOSTS OF THE SHADOW MARKET,"Cassandra Clare, Sarah Rees Brennan, Maureen Johnson, Kelly Link and Robin Wasserman",Margaret K. McElderry,1534433627,9781534433625,Young Adult Hardcover,2019-09-01,11
778,WITH THE FIRE ON HIGH,Elizabeth Acevedo,HarperTeen,006266283X,9780062662835,Young Adult Hardcover,2019-09-01,14
779,HOUSE OF SALT AND SORROWS,Erin A Craig,Delacorte,1984831925,9781984831927,Young Adult Hardcover,2019-09-01,1
780,THE NEW GIRL,Daniel Silva,Harper,0062834894,9780062834898,Combined Print and E-Book Fiction,2019-08-04,1
781,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Combined Print and E-Book Fiction,2019-08-04,45
782,THE NICKEL BOYS,Colson Whitehead,Doubleday,0385537077,9780385537070,Combined Print and E-Book Fiction,2019-08-04,1
783,THE ADVENTURE ZONE: MURDER ON THE ROCKPORT LIMITED!,Clint McElroy et al,First Second,1250153719,9781250153715,Combined Print and E-Book Fiction,2019-08-04,1
784,UNDER CURRENTS,Nora Roberts,St. Martin's,1250207096,9781250207098,Combined Print and E-Book Fiction,2019-08-04,2
785,WINDOW ON THE BAY,Debbie Macomber,Ballantine,None,9780399181344,Combined Print and E-Book Fiction,2019-08-04,1
786,SUMMER OF '69,Elin Hilderbrand,"Little, Brown",0316420018,9780316420013,Combined Print and E-Book Fiction,2019-08-04,5
787,THE RECKONING,John Grisham,Doubleday,0525620931,9780525620938,Combined Print and E-Book Fiction,2019-08-04,23
788,EVVIE DRAKE STARTS OVER,Linda Holmes,Ballantine,0525619240,9780525619246,Combined Print and E-Book Fiction,2019-08-04,3
789,BEFORE WE WERE YOURS,Lisa Wingate,Ballantine,0425284700,9780425284704,Combined Print and E-Book Fiction,2019-08-04,45
790,THE TATTOOIST OF AUSCHWITZ,Heather Morris,Harper,0062797158,9780062797155,Combined Print and E-Book Fiction,2019-08-04,45
791,SHAMED,Linda Castillo,Minotaur,1250142881,9781250142887,Combined Print and E-Book Fiction,2019-08-04,1
792,SOLD ON A MONDAY,Kristina McMorris,Sourcebooks Landmark,None,9781492664000,Combined Print and E-Book Fiction,2019-08-04,1
793,CITY OF GIRLS,Elizabeth Gilbert,Riverhead,1594634734,9781594634734,Combined Print and E-Book Fiction,2019-08-04,7
794,LITTLE FIRES EVERYWHERE,Celeste Ng,Penguin Press,0735224315,9780735224315,Combined Print and E-Book Fiction,2019-08-04,43
795,EDUCATED,Tara Westover,Random House,0399590501,9780399590504,Combined Print and E-Book Nonfiction,2019-08-04,74
796,AMERICAN CARNAGE,Tim Alberta,Harper,006289644X,9780062896445,Combined Print and E-Book Nonfiction,2019-08-04,1
797,THREE WOMEN,Lisa Taddeo,Avid Reader,1451642296,9781451642292,Combined Print and E-Book Nonfiction,2019-08-04,2
798,JUSTICE ON TRIAL,Mollie Hemingway and Carrie Severino,Regnery,1621579832,9781621579830,Combined Print and E-Book Nonfiction,2019-08-04,2
799,THE PIONEERS,David McCullough,Simon & Schuster,1501168681,9781501168680,Combined Print and E-Book Nonfiction,2019-08-04,11
800,BECOMING,Michelle Obama,Crown,1524763136,9781524763138,Combined Print and E-Book Nonfiction,2019-08-04,36
801,UNFREEDOM OF THE PRESS,Mark R Levin,Threshold Editions,1476773092,9781476773094,Combined Print and E-Book Nonfiction,2019-08-04,9
802,BORN A CRIME,Trevor Noah,Spiegel & Grau,0399588191,9780399588198,Combined Print and E-Book Nonfiction,2019-08-04,53
803,SAPIENS,Yuval Noah Harari,Harper,0062316117,9780062316110,Combined Print and E-Book Nonfiction,2019-08-04,78
804,AMERICA'S RELUCTANT PRINCE,Steven M Gillon,Dutton,1524742384,9781524742386,Combined Print and E-Book Nonfiction,2019-08-04,2
805,THE MUELLER REPORT,with related materials  The Washington Post,Scribner,1982129735,9781982129736,Combined Print and E-Book Nonfiction,2019-08-04,13
806,THEY CALLED US ENEMY,"George Takei, Justin Eisinger and Steven Scott",Top Shelf Productions,1603094504,9781603094504,Combined Print and E-Book Nonfiction,2019-08-04,1
807,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Combined Print and E-Book Nonfiction,2019-08-04,12
808,MAYBE YOU SHOULD TALK TO SOMEONE,Lori Gottlieb,Houghton Mifflin Harcourt,1328663043,9781328663047,Combined Print and E-Book Nonfiction,2019-08-04,12
809,WHITE FRAGILITY,Robin DiAngelo,Beacon Press,0807047414,9780807047415,Combined Print and E-Book Nonfiction,2019-08-04,3
810,THE NEW GIRL,Daniel Silva,Harper,0062834835,9780062834836,Hardcover Fiction,2019-08-04,1
811,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Hardcover Fiction,2019-08-04,46
812,THE NICKEL BOYS,Colson Whitehead,Doubleday,0385537077,9780385537070,Hardcover Fiction,2019-08-04,1
813,UNDER CURRENTS,Nora Roberts,St. Martin's,1250207096,9781250207098,Hardcover Fiction,2019-08-04,2
814,SUMMER OF '69,Elin Hilderbrand,"Little, Brown",0316420018,9780316420013,Hardcover Fiction,2019-08-04,5
815,WINDOW ON THE BAY,Debbie Macomber,Ballantine,0399181334,9780399181337,Hardcover Fiction,2019-08-04,1
816,EVVIE DRAKE STARTS OVER,Linda Holmes,Ballantine,0525619240,9780525619246,Hardcover Fiction,2019-08-04,4
817,CITY OF GIRLS,Elizabeth Gilbert,Riverhead,1594634734,9781594634734,Hardcover Fiction,2019-08-04,7
818,BACKLASH,Brad Thor,Emily Bestler/Atria,1982104031,9781982104030,Hardcover Fiction,2019-08-04,4
819,MRS. EVERYTHING,Jennifer Weiner,Atria,1501133489,9781501133480,Hardcover Fiction,2019-08-04,6
820,THE SILENT PATIENT,Alex Michaelides,Celadon,1250301696,9781250301697,Hardcover Fiction,2019-08-04,23
821,THE CHAIN,Adrian McKinty,"Mulholland/Little, Brown",031653126X,9780316531269,Hardcover Fiction,2019-08-04,2
822,LOST AND FOUND,Danielle Steel,Delacorte,039917947X,9780399179471,Hardcover Fiction,2019-08-04,4
823,SHAMED,Linda Castillo,Minotaur,1250142865,9781250142863,Hardcover Fiction,2019-08-04,1
824,RED METAL,Mark Greaney and Hunter Ripley Rawlings IV,Berkley,045149041X,9780451490414,Hardcover Fiction,2019-08-04,1
825,EDUCATED,Tara Westover,Random House,0399590501,9780399590504,Hardcover Nonfiction,2019-08-04,74
826,AMERICAN CARNAGE,Tim Alberta,Harper,006289644X,9780062896445,Hardcover Nonfiction,2019-08-04,1
827,THE PIONEERS,David McCullough,Simon & Schuster,1501168681,9781501168680,Hardcover Nonfiction,2019-08-04,11
828,BECOMING,Michelle Obama,Crown,1524763136,9781524763138,Hardcover Nonfiction,2019-08-04,36
829,THREE WOMEN,Lisa Taddeo,Avid Reader,1451642296,9781451642292,Hardcover Nonfiction,2019-08-04,2
830,UNFREEDOM OF THE PRESS,Mark R Levin,Threshold Editions,1476773092,9781476773094,Hardcover Nonfiction,2019-08-04,9
831,JUSTICE ON TRIAL,Mollie Hemingway and Carrie Severino,Regnery,1621579832,9781621579830,Hardcover Nonfiction,2019-08-04,2
832,AMERICA'S RELUCTANT PRINCE,Steven M Gillon,Dutton,1524742384,9781524742386,Hardcover Nonfiction,2019-08-04,2
833,HOWARD STERN COMES AGAIN,Howard Stern,Simon & Schuster,1501194291,9781501194290,Hardcover Nonfiction,2019-08-04,10
834,THE MOMENT OF LIFT,Melinda Gates,Flatiron,1250313570,9781250240521,Hardcover Nonfiction,2019-08-04,12
835,THE SECOND MOUNTAIN,David Brooks,Random House,0812993268,9780812993264,Hardcover Nonfiction,2019-08-04,14
836,THE BRITISH ARE COMING,Rick Atkinson,Holt,1627790438,9781627790437,Hardcover Nonfiction,2019-08-04,10
837,MAYBE YOU SHOULD TALK TO SOMEONE,Lori Gottlieb,Houghton Mifflin Harcourt,1328662055,9781328662057,Hardcover Nonfiction,2019-08-04,9
838,THE MAN WHO SOLD AMERICA,Joy-Ann Reid,Morrow,0062880101,9780062880109,Hardcover Nonfiction,2019-08-04,4
839,DAPPER DAN: MADE IN HARLEM,Daniel R Day with Mikael Awake,Random House,0525510516,9780525510512,Hardcover Nonfiction,2019-08-04,2
840,THE ADVENTURE ZONE: MURDER ON THE ROCKPORT LIMITED!,Clint McElroy et al,First Second,1250153719,9781250153715,Trade Fiction Paperback,2019-08-04,1
841,BEFORE WE WERE YOURS,Lisa Wingate,Ballantine,0425284700,9780425284704,Trade Fiction Paperback,2019-08-04,9
842,THE TATTOOIST OF AUSCHWITZ,Heather Morris,Harper,0062797158,9780062797155,Trade Fiction Paperback,2019-08-04,46
843,LITTLE FIRES EVERYWHERE,Celeste Ng,Penguin,0735224315,9780735224315,Trade Fiction Paperback,2019-08-04,11
844,THE WOMAN IN THE WINDOW,A.J. Finn,Morrow,0062678426,9780062678423,Trade Fiction Paperback,2019-08-04,20
845,THE UNDERGROUND RAILROAD,Colson Whitehead,Anchor,0345804325,9780345804327,Trade Fiction Paperback,2019-08-04,6
846,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman,Penguin,0735220697,9780735220690,Trade Fiction Paperback,2019-08-04,59
847,THE RECKONING,John Grisham,Bantam,1984819585,9781984819581,Trade Fiction Paperback,2019-08-04,5
848,THE OVERSTORY,Richard Powers,Norton,039335668X,9780393356687,Trade Fiction Paperback,2019-08-04,15
849,A GENTLEMAN IN MOSCOW,Amor Towles,Penguin,0143110438,9780143110439,Trade Fiction Paperback,2019-08-04,17
850,THE OUTSIDER,Stephen King,Gallery,1501181009,9781501181009,Trade Fiction Paperback,2019-08-04,7
851,GOOD OMENS,Neil Gaiman and Terry Pratchett,Morrow,0060853980,9780060853983,Trade Fiction Paperback,2019-08-04,7
852,THE HANDMAID'S TALE,Margaret Atwood,Anchor,038549081X,9780385490818,Trade Fiction Paperback,2019-08-04,95
853,THE WEDDING PARTY,Jasmine Guillory,Berkley,1984802194,9781984802194,Trade Fiction Paperback,2019-08-04,1
854,THEN SHE WAS GONE,Lisa Jewell,Atria,1501154656,9781501154652,Trade Fiction Paperback,2019-08-04,19
855,BORN A CRIME,Trevor Noah,Spiegel & Grau,0399588191,9780399588198,Paperback Nonfiction,2019-08-04,23
856,THEY CALLED US ENEMY,"George Takei, Justin Eisinger and Steven Scott",Top Shelf Productions,1603094504,9781603094504,Paperback Nonfiction,2019-08-04,1
857,THE MUELLER REPORT,with related materials  The Washington Post,Scribner,1982129735,9781982129736,Paperback Nonfiction,2019-08-04,13
858,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2019-08-04,62
859,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2019-08-04,162
860,WHITE FRAGILITY,Robin DiAngelo,Beacon Press,0807047414,9780807047415,Paperback Nonfiction,2019-08-04,54
861,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2019-08-04,39
862,CALYPSO,David Sedaris,Back Bay,0316392421,9780316392426,Paperback Nonfiction,2019-08-04,7
863,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2019-08-04,283
864,HOW TO CHANGE YOUR MIND,Michael Pollan,Penguin,0735224153,9780735224155,Paperback Nonfiction,2019-08-04,10
865,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2019-08-04,47
866,HILLBILLY ELEGY,J.D. Vance,Harper,0062300555,9780062300553,Paperback Nonfiction,2019-08-04,43
867,KILLERS OF THE FLOWER MOON,David Grann,Vintage,0307742482,9780307742483,Paperback Nonfiction,2019-08-04,62
868,BEING MORTAL,Atul Gawande,Picador,1250076226,9781250076229,Paperback Nonfiction,2019-08-04,93
869,WHY WE SLEEP,Matthew Walker,Scribner,1501144324,9781501144325,Paperback Nonfiction,2019-08-04,22
870,"GIRL, STOP APOLOGIZING",Rachel Hollis,HarperCollins Leadership,None,9781400209613,Advice How-To and Miscellaneous,2019-08-04,20
871,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,Harper,0062457713,9780062457714,Advice How-To and Miscellaneous,2019-08-04,136
872,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2019-08-04,181
873,"GIRL, WASH YOUR FACE",Rachel Hollis,Thomas Nelson,1400201659,9781400201655,Advice How-To and Miscellaneous,2019-08-04,67
874,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2019-08-04,26
875,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2019-08-04,279
876,MAKE YOUR BED,William H. McRaven,Grand Central,1455570249,9781455570249,Advice How-To and Miscellaneous,2019-08-04,71
877,EVERYTHING IS F*CKED,Mark Manson,Harper,0062888439,9780062888433,Advice How-To and Miscellaneous,2019-08-04,10
878,STAY SEXY AND DON'T GET MURDERED,Karen Kilgariff and Georgia Hardstark,Forge,1250178959,9781250178954,Advice How-To and Miscellaneous,2019-08-04,8
879,SALT FAT ACID HEAT,Samin Nosrat.,Simon & Schuster,1476753830,9781476753836,Advice How-To and Miscellaneous,2019-08-04,24
880,THE PIGEON HAS TO GO TO SCHOOL!,Mo Willems,Hyperion,1368046452,9781368046459,Picture Books,2019-08-04,3
881,MOON'S FIRST FRIENDS,Susanna Leonard Hill,Sourcebooks Jabberwocky,1492656801,9781492656807,Picture Books,2019-08-04,3
882,WHAT DO YOU DO WITH AN IDEA?,Kobi Yamada.,Compendium,1938298071,9781938298073,Picture Books,2019-08-04,45
883,"SORRY, GROWN-UPS, YOU CAN'T GO TO SCHOOL!",Christina Geist,Random House,1524770841,9781524770846,Picture Books,2019-08-04,1
884,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2019-08-04,194
885,WAITING IS NOT EASY!,Mo Willems,Hyperion,142319957X,9781423199571,Picture Books,2019-08-04,59
886,WE DON'T EAT OUR CLASSMATES!,Ryan T. Higgins,Disney-Hyperion,1368003559,9781368003551,Picture Books,2019-08-04,14
887,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2019-08-04,281
888,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2019-08-04,279
889,"ROSIE REVERE, ENGINEER",Andrea Beaty,Abrams,1419708457,9781419708459,Picture Books,2019-08-04,162
890,DOG MAN,Dav Pilkey,Scholastic,1338236571,9781338236576,Series Books,2019-08-04,99
891,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2019-08-04,539
892,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419727435,9781419727436,Series Books,2019-08-04,540
893,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,1338271504,9781338271508,Series Books,2019-08-04,180
894,THE BAD GUYS,Aaron Blabey,Scholastic,1338305816,9781338305814,Series Books,2019-08-04,40
895,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,0786838655,9780786838653,Series Books,2019-08-04,511
896,WHO WAS/IS . . . ?,Jim Gigliotti and others; various illustrators,Penguin Workshop,0451532457,9780451532459,Series Books,2019-08-04,84
897,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt,0544336267,9780544336261,Series Books,2019-08-04,155
898,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1534426388,9781534426382,Series Books,2019-08-04,294
899,WINGS OF FIRE,Tui T. Sutherland,Scholastic,0545349230,9780545349239,Series Books,2019-08-04,50
900,THE HATE U GIVE,Angie Thomas,Balzer + Bray,0062498533,9780062498533,Young Adult Hardcover,2019-08-04,125
901,FIVE FEET APART,Rachael Lippincott with Mikki Daughtry and Tobias Iaconis,Simon & Schuster,1534437339,9781534437333,Young Adult Hardcover,2019-08-04,33
902,"AVATAR, THE LAST AIRBENDER: THE RISE OF KYOSHI",FC Yee with Michael Dante DiMartino,Amulet,1419735047,9781419735042,Young Adult Hardcover,2019-08-04,1
903,WILDER GIRLS,Rory Power,Delacorte,None,9780593126349,Young Adult Hardcover,2019-08-04,2
904,GHOSTS OF THE SHADOW MARKET,"Cassandra Clare, Sarah Rees Brennan, Maureen Johnson, Kelly Link and Robin Wasserman",Margaret K. McElderry,1534433627,9781534433625,Young Adult Hardcover,2019-08-04,7
905,THE REST OF THE STORY,Sarah Dessen,Balzer + Bray,0062933620,9780062933621,Young Adult Hardcover,2019-08-04,7
906,ON THE COME UP,Angie Thomas,Balzer + Bray,None,9780062498564,Young Adult Hardcover,2019-08-04,24
907,THE POET X,Elizabeth Acevedo,HarperTeen,0062662805,9780062662804,Young Adult Hardcover,2019-08-04,16
908,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2019-08-04,83
909,CHILDREN OF BLOOD AND BONE,Tomi Adeyemi,Holt,1250170974,9781250170972,Young Adult Hardcover,2019-08-04,72
910,SUMMER OF '69,Elin Hilderbrand,"Little, Brown",0316420018,9780316420013,Combined Print and E-Book Fiction,2019-07-07,1
911,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Combined Print and E-Book Fiction,2019-07-07,41
912,THE RECKONING,John Grisham,Doubleday,0525620931,9780525620938,Combined Print and E-Book Fiction,2019-07-07,19
913,CITY OF GIRLS,Elizabeth Gilbert,Riverhead,1594634734,9781594634734,Combined Print and E-Book Fiction,2019-07-07,3
914,MRS. EVERYTHING,Jennifer Weiner,Atria,None,9781501133503,Combined Print and E-Book Fiction,2019-07-07,2
915,BEFORE WE WERE YOURS,Lisa Wingate,Ballantine,0425284700,9780425284704,Combined Print and E-Book Fiction,2019-07-07,41
916,UNSOLVED,James Patterson and David Ellis,"Little ,Brown",0316419826,9780316419826,Combined Print and E-Book Fiction,2019-07-07,3
917,LITTLE FIRES EVERYWHERE,Celeste Ng,Penguin Press,0735224315,9780735224315,Combined Print and E-Book Fiction,2019-07-07,39
918,THE TATTOOIST OF AUSCHWITZ,Heather Morris,Harper,0062797158,9780062797155,Combined Print and E-Book Fiction,2019-07-07,41
919,GOOD OMENS,Neil Gaiman and Terry Pratchett,Morrow,0060853980,9780060853983,Combined Print and E-Book Fiction,2019-07-07,1
920,TOM CLANCY: ENEMY CONTACT,Mike Maden,Putnam,0525541691,9780525541691,Combined Print and E-Book Fiction,2019-07-07,2
921,THE ORACLE,Clive Cussler and Robin Burcell,Putnam,0525539611,9780525539612,Combined Print and E-Book Fiction,2019-07-07,2
922,COTTAGE BY THE SEA,Debbie Macomber,Ballantine,None,9780399181276,Combined Print and E-Book Fiction,2019-07-07,4
923,THERE GOES MY HEART,Bella Andre,Oak,1945253975,9781945253973,Combined Print and E-Book Fiction,2019-07-07,1
924,PAST TENSE,Lee Child,Bantam/Dell,0399593535,9780399593536,Combined Print and E-Book Fiction,2019-07-07,16
925,EDUCATED,Tara Westover,Random House,0399590501,9780399590504,Combined Print and E-Book Nonfiction,2019-07-07,70
926,UNFREEDOM OF THE PRESS,Mark R Levin,Threshold Editions,1476773092,9781476773094,Combined Print and E-Book Nonfiction,2019-07-07,5
927,THE PIONEERS,David McCullough,Simon & Schuster,1501168681,9781501168680,Combined Print and E-Book Nonfiction,2019-07-07,7
928,BECOMING,Michelle Obama,Crown,1524763136,9781524763138,Combined Print and E-Book Nonfiction,2019-07-07,32
929,THE MUELLER REPORT,with related materials  The Washington Post,Scribner,1982129735,9781982129736,Combined Print and E-Book Nonfiction,2019-07-07,9
930,HOWARD STERN COMES AGAIN,Howard Stern,Simon & Schuster,1501194291,9781501194290,Combined Print and E-Book Nonfiction,2019-07-07,6
931,BORN A CRIME,Trevor Noah,Spiegel & Grau,0399588191,9780399588198,Combined Print and E-Book Nonfiction,2019-07-07,49
932,SAPIENS,Yuval Noah Harari,Harper,0062316117,9780062316110,Combined Print and E-Book Nonfiction,2019-07-07,74
933,SONGS OF AMERICA,Jon Meacham and Tim McGraw,Random House,0593132955,9780593132951,Combined Print and E-Book Nonfiction,2019-07-07,2
934,KILLERS OF THE FLOWER MOON,David Grann,Doubleday,0385534256,9780385534253,Combined Print and E-Book Nonfiction,2019-07-07,68
935,SEA STORIES,William H McRaven,Grand Central,1538729741,9781538729748,Combined Print and E-Book Nonfiction,2019-07-07,5
