Title,Author,Publisher,Parent Group,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
BORN TO RUN,Christopher McDougall,Knopf,Penguin Random House,9.78031E+12,Hardcover Nonfiction,3/14/10,0
WHAT THE DOG SAW,Malcolm Gladwell,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,3/14/10,0
SUPERFREAKONOMICS,Steven D Levitt and Stephen J Dubner,Morrow/HarperCollins,,9.78006E+12,Hardcover Nonfiction,3/14/10,0
THE QUANTS,Scott Patterson,Crown Business,,9.78031E+12,Hardcover Nonfiction,3/14/10,0
LITTLE BEE,Chris Cleave,Simon & Schuster,Simon & Schuster,9.78142E+12,Trade Fiction Paperback,3/14/10,2
THE LAST SONG,Nicholas Sparks,Grand Central,Grand Central,9.78045E+12,Trade Fiction Paperback,3/14/10,5
A RELIABLE WIFE,Robert Goolrick,Algonquin,Algonquin Books,9.78157E+12,Trade Fiction Paperback,3/14/10,8
THE 8TH CONFESSION,James Patterson and Maxine Paetro,Grand Central,Grand Central,9.78045E+12,Trade Fiction Paperback,3/14/10,1
THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,Vintage,Penguin Random House,9.78031E+12,Trade Fiction Paperback,3/14/10,36
DEAR JOHN,Nicholas Sparks,Grand Central,Grand Central,9.78045E+12,Trade Fiction Paperback,3/14/10,25
LOOK AGAIN,Lisa Scottoline,St. Martin's Griffin,Macmillan Publishers,9.78031E+12,Trade Fiction Paperback,3/14/10,3
SHANGHAI GIRLS,Lisa See,Random House,Penguin Random House,9.78081E+12,Trade Fiction Paperback,3/14/10,4
SHUTTER ISLAND,Dennis Lehane,Harper Perennial,HarperCollins,9.78006E+12,Trade Fiction Paperback,3/14/10,3
THE SHACK,William P Young,Windblown Media,Windblown Media,9.78096E+12,Trade Fiction Paperback,3/14/10,93
SARAH’S KEY,Tatiana de Rosnay,St. Martin's Griffin,Macmillan Publishers,9.78031E+12,Trade Fiction Paperback,3/14/10,55
THE ART OF RACING IN THE RAIN,Garth Stein,Harper Paperbacks,HarperCollins,9.78006E+12,Trade Fiction Paperback,3/14/10,38
CUTTING FOR STONE,Abraham Verghese,Vintage,Penguin Random House,9.78038E+12,Trade Fiction Paperback,3/14/10,5
THE ALCHEMIST,Paulo Coelho,HarperOne,HarperCollins,9.78006E+12,Trade Fiction Paperback,3/14/10,125
THE FORGOTTEN GARDEN,Kate Morton,Washington Square,Simon & Schuster,9.78142E+12,Trade Fiction Paperback,3/14/10,2
THE TIME TRAVELER'S WIFE,Audrey Niffenegger,Harvest/Harcourt,Houghton Mifflin Harcourt,9.78016E+12,Trade Fiction Paperback,3/14/10,37
THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,Dial,Penguin Random House,9.78039E+12,Trade Fiction Paperback,3/14/10,43
THE LOVELY BONES,Alice Sebold,Back Bay,Hachette Book,9.78032E+12,Trade Fiction Paperback,3/14/10,24
OLIVE KITTERIDGE,Elizabeth Strout,Random House,Penguin Random House,9.78081E+12,Trade Fiction Paperback,3/14/10,45
PUSH,Sapphire,Vintage,Penguin Random House,9.78068E+12,Trade Fiction Paperback,3/14/10,27
THE LOST CITY OF Z,David Grann,Vintage Departures,Penguin Random House,9.7814E+12,Paperback Nonfiction,3/14/10,5
THE BLIND SIDE,Michael Lewis,Norton,Norton,9.78039E+12,Paperback Nonfiction,3/14/10,22
THREE CUPS OF TEA,Greg Mortenson and David Oliver Relin,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,3/14/10,161
THE SURVIVORS CLUB,Ben Sherwood,Grand Central,Grand Central,9.78045E+12,Paperback Nonfiction,3/14/10,3
"ARE YOU THERE, VODKA? IT’S ME, CHELSEA",Chelsea Handler,Simon Spotlight Entertainment,Simon & Schuster,9.78142E+12,Paperback Nonfiction,3/14/10,9
MY HORIZONTAL LIFE,Chelsea Handler,Bloomsbury,Bloomsbury Publishing,9.78158E+12,Paperback Nonfiction,3/14/10,70
TIPPING POINT,Malcolm Gladwell,"Back Bay/Little, Brown",Hachette Book,9.78032E+12,Paperback Nonfiction,3/14/10,282
"EAT, PRAY, LOVE",Elizabeth Gilbert,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,3/14/10,160
BLINK,Malcolm Gladwell,"Back Bay/Little, Brown",Hachette Book,9.78032E+12,Paperback Nonfiction,3/14/10,124
FREAKONOMICS,Steven D Levitt and Stephen J Dubner,Harper Perennial,HarperCollins,9.78006E+12,Paperback Nonfiction,3/14/10,27
I HOPE THEY SERVE BEER IN HELL,Tucker Max,Citadel/Kensington,Kensington Publishing Corp.,9.78081E+12,Paperback Nonfiction,3/14/10,126
A PEOPLE'S HISTORY OF THE UNITED STATES: 1492 TO PRESENT,Howard Zinn,Harper Perennial,HarperCollins,9.78006E+12,Paperback Nonfiction,3/14/10,5
IN DEFENSE OF FOOD,Michael Pollan,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,3/14/10,38
SAME KIND OF DIFFERENT AS ME,Ron Hall and Denver Moore with Lynn Vincent,Nelson,,9.78085E+12,Paperback Nonfiction,3/14/10,71
A PATRIOT'S HISTORY OF THE UNITED STATES,Larry Schweikart and Michael Allen,Sentinel,Penguin Random House,9.7816E+12,Paperback Nonfiction,3/14/10,3
THE OMNIVORE’S DILEMMA,Michael Pollan,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,3/14/10,126
THE GLASS CASTLE,Jeannette Walls,Scribner,Simon & Schuster,9.78074E+12,Paperback Nonfiction,3/14/10,167
LONE SURVIVOR,Marcus Luttrell with Patrick Robinson,"Back Bay/Little, Brown",Hachette Book,9.78032E+12,Paperback Nonfiction,3/14/10,59
ANIMALS MAKE US HUMAN,Temple Grandin and Catherine Johnson,Mariner/Houghton Mifflin Harcourt,,9.78055E+12,Paperback Nonfiction,3/14/10,6
HOW WE DECIDE,Jonah Lehrer,Mariner,HarperCollins,9.78055E+12,Paperback Nonfiction,3/14/10,3
THE EASTER EGG,Jan Brett,Putnam,Penguin Random House,9.7804E+12,Picture Books,3/14/10,3
THE LION AND THE MOUSE,Jerry Pinkney,"Little, Brown",Hachette Book,9.78032E+12,Picture Books,3/14/10,17
DISNEY’S ALICE IN WONDERLAND: THE VISUAL GUIDE,Jo Casey and Laura Gilbert,DK,Penguin Random House,9.78076E+12,Picture Books,3/14/10,1
LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,Greg Mortenson and Susan L Roth,Dial,Penguin Random House,9.7808E+12,Picture Books,3/14/10,48
"CAT THE CAT, WHO IS THAT?",Mo Willems,Balzer & Bray/HarperCollins,,9.78006E+12,Picture Books,3/14/10,2
WADDLE!,Rufus Butler Seder,Workman,Hachette Book,9.78076E+12,Picture Books,3/14/10,24
LET'S SAY HI TO FRIENDS WHO FLY!,Mo Willems,Balzer & Bray/HarperCollins,,9.78006E+12,Picture Books,3/14/10,1
ALL THE WORLD,Liz Garton Scanlon,Beach Lane,,9.78142E+12,Picture Books,3/14/10,6
I AM GOING!,Mo Willems,Hyperion,Disney Publishing Worldwide,9.78142E+12,Picture Books,3/14/10,4
SIT-IN,Andrea Davis Pinkney,"Little, Brown",Hachette Book,9.78032E+12,Picture Books,3/14/10,3
PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,Disney Publishing Worldwide,9.78142E+12,Series Books,3/14/10,138
DIARY OF A WIMPY KID,and   Jeff Kinney,Abrams,Abrams,9.78081E+12,Series Books,3/14/10,59
THE TWILIGHT SAGA,Stephenie Meyer,"Megan Tingley/Little, Brown",Hachette Book,9.78032E+12,Series Books,3/14/10,134
THE 39 CLUES,various authors,Scholastic,Scholastic,9.78055E+12,Series Books,3/14/10,37
HOUSE OF NIGHT,PC Cast and Kristin Cast,St. Martin's,Macmillan Publishers,9.78031E+12,Series Books,3/14/10,79
MAGIC TREE HOUSE,Mary Pope Osborne.,"Stepping Stone/Random House, hardcover and paper",,9.78038E+12,Series Books,3/14/10,221
CHRONICLES OF VLADIMIR TOD,Heather Brewer,Putnam,Penguin Random House,9.78053E+12,Series Books,3/14/10,3
VAMPIRE DIARIES,L J Smith,HarperTeen,HarperCollins,9.78006E+12,Series Books,3/14/10,44
RANGER’S APPRENTICE,John Flanagan,"Philomel, hardcover and paper",,9.7804E+12,Series Books,3/14/10,39
WAKE,Lisa McMann,Simon Pulse,,9.78142E+12,Series Books,3/14/10,2
THE HELP,Kathryn Stockett,Amy Einhorn/Putnam,Penhuin Random House,9.7804E+12,Hardcover Fiction,2/14/10,44
THE LOST SYMBOL,Dan Brown,Doubleday,Penguin Random House,9.78039E+12,Hardcover Fiction,2/14/10,20
KISSER,Stuart Woods,Putnam,Penguin Random House,9.7804E+12,Hardcover Fiction,2/14/10,2
BLOOD TIES,Kay Hooper,Bantam,Penguin Random House,9.78055E+12,Hardcover Fiction,2/14/10,1
THE FIRST RULE,Robert Crais,Putnam,Penguin Random House,9.7804E+12,Hardcover Fiction,2/14/10,3
THE SWAN THIEVES,Elizabeth Kostova,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Fiction,2/14/10,3
CROSS FIRE,James Patterson,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Fiction,2/14/10,11
THE LAST SONG,Nicholas Sparks,Grand Central,Grand Central,9.78045E+12,Hardcover Fiction,2/14/10,21
THE GIRL WHO PLAYED WITH FIRE,Stieg Larsson,Knopf,Penguin Random House,9.78031E+12,Hardcover Fiction,2/14/10,16
ROSES,Leila Meacham,Grand Central,Grand Central,9.78045E+12,Hardcover Fiction,2/14/10,3
THE WOLF AT THE DOOR,Jack Higgins,Putnam,Penguin Random House,9.7804E+12,Hardcover Fiction,2/14/10,2
THE BURNING LAND,Bernard Cornwell,Harper/HarperCollins,HarperCollins,9.78006E+12,Hardcover Fiction,2/14/10,2
IMPACT,Douglas Preston,Forge,Macmillan Publishers,9.78077E+12,Hardcover Fiction,2/14/10,4
"I, SNIPER",Stephen Hunter,Simon & Schuster,Simon & Schuster,9.78142E+12,Hardcover Fiction,2/14/10,5
NOAH’S COMPASS,Anne Tyler,Knopf,Penguin Random House,9.78031E+12,Hardcover Fiction,2/14/10,4
GATOR A-GO-GO,Tim Dorsey,Morrow/HarperCollins,,9.78006E+12,Hardcover Fiction,2/14/10,1
DEEPER THAN THE DEAD,Tami Hoag,Dutton,Penguin Random House,9.78053E+12,Hardcover Fiction,2/14/10,0
HALF BROKE HORSES,Jeannette Walls,Scribner,Simon & Schuster,9.78142E+12,Hardcover Fiction,2/14/10,0
DEAD AND GONE,Charlaine Harris,Ace,Penguin Random House,9.78044E+12,Hardcover Fiction,2/14/10,0
"UNDER THE DOME, PART 1",Stephen King,Scribner,Simon & Schuster,9.78144E+12,Hardcover Fiction,2/14/10,0
GAME CHANGE,John Heilemann and Mark Halperin,Harper/HarperCollins,HarperCollins,9.78006E+12,Hardcover Nonfiction,2/14/10,3
I AM OZZY,Ozzy Osbourne with Chris Ayres,Grand Central,Grand Central,9.78045E+12,Hardcover Nonfiction,2/14/10,1
THE POLITICIAN,Andrew Young,Thomas Dunne/St. Martin’s,Macmillan Publishers,9.78031E+12,Hardcover Nonfiction,2/14/10,1
COMMITTED,Elizabeth Gilbert,Viking,Penguin Random House,9.78067E+12,Hardcover Nonfiction,2/14/10,4
HAVE A LITTLE FAITH,Mitch Albom,Hyperion,Disney Publishing Worldwide,9.78079E+12,Hardcover Nonfiction,2/14/10,18
OUTLIERS,Malcolm Gladwell,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,2/14/10,63
STONES INTO SCHOOLS,Greg Mortenson,Viking,Penguin Random House,9.78067E+12,Hardcover Nonfiction,2/14/10,9
JUST KIDS,Patti Smith,Ecco/HarperCollins,,9.78007E+12,Hardcover Nonfiction,2/14/10,2
COURTING DISASTER,Marc A Thiessen,Regnery,Regnery Publishing,9.7816E+12,Hardcover Nonfiction,2/14/10,1
THE CHECKLIST MANIFESTO,Atul Gawande,Metropolitan/Holt,,9.78081E+12,Hardcover Nonfiction,2/14/10,4
GOING ROGUE,Sarah Palin,Harper/HarperCollins,HarperCollins,9.78006E+12,Hardcover Nonfiction,2/14/10,11
SUPERFREAKONOMICS,Steven D Levitt and Stephen J Dubner,Morrow/HarperCollins,,9.78006E+12,Hardcover Nonfiction,2/14/10,15
WHAT THE DOG SAW,Malcolm Gladwell,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,2/14/10,15
DRIVE,Daniel H Pink,Riverhead,Penguin Random House,9.78159E+12,Hardcover Nonfiction,2/14/10,4
OPEN,Andre Agassi,Knopf,Penguin Random House,9.78031E+12,Hardcover Nonfiction,2/14/10,12
TOO BIG TO FAIL,Andrew Ross Sorkin,Viking,Penguin Random House,9.78067E+12,Hardcover Nonfiction,2/14/10,12
BORN TO RUN,Christopher McDougall,Knopf,Penguin Random House,9.78031E+12,Hardcover Nonfiction,2/14/10,0
FREEFALL,Joseph Stiglitz,Norton,Norton,9.78039E+12,Hardcover Nonfiction,2/14/10,0
EVIDENCE OF THE AFTERLIFE,Jeffrey Long with Paul Perry,HarperOne /HarperCollins,,9.78006E+12,Hardcover Nonfiction,2/14/10,0
INTELLECTUALS AND SOCIETY,Thomas Sowell,Basic,Perseus Books,9.78047E+12,Hardcover Nonfiction,2/14/10,0
A RELIABLE WIFE,Robert Goolrick,Algonquin,Algonquin Books,9.78157E+12,Trade Fiction Paperback,2/14/10,4
THE LOVELY BONES,Alice Sebold,Back Bay,Hachette Book,9.78032E+12,Trade Fiction Paperback,2/14/10,20
DEAR JOHN,Nicholas Sparks,Warner,,9.78045E+12,Trade Fiction Paperback,2/14/10,21
THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,Vintage,Penguin Random House,9.78031E+12,Trade Fiction Paperback,2/14/10,32
THE LAST SONG,Nicholas Sparks,Grand Central,Grand Central,9.78045E+12,Trade Fiction Paperback,2/14/10,1
SARAH’S KEY,Tatiana de Rosnay,St. Martin's Griffin,Macmillan Publishers,9.78031E+12,Trade Fiction Paperback,2/14/10,51
THE ART OF RACING IN THE RAIN,Garth Stein,Harper Paperbacks,HarperCollins,9.78006E+12,Trade Fiction Paperback,2/14/10,34
TRUE COLORS,Kristin Hannah,St. Martin's Griffin,Macmillan Publishers,9.78031E+12,Trade Fiction Paperback,2/14/10,4
OLIVE KITTERIDGE,Elizabeth Strout,Random House,Penguin Random House,9.78081E+12,Trade Fiction Paperback,2/14/10,41
THE SHACK,William P Young,Windblown Media,Windblown Media,9.78096E+12,Trade Fiction Paperback,2/14/10,89
CUTTING FOR STONE,Abraham Verghese,Vintage,Penguin Random House,9.78038E+12,Trade Fiction Paperback,2/14/10,1
PUSH,Sapphire,Vintage,Penguin Random House,9.78068E+12,Trade Fiction Paperback,2/14/10,23
THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,Dial,Penguin Random House,9.78039E+12,Trade Fiction Paperback,2/14/10,39
THE PIANO TEACHER,Janice Y K Lee,Penguin,Penguin Random House,9.78014E+12,Trade Fiction Paperback,2/14/10,11
THE ELEGANCE OF THE HEDGEHOG,Muriel Barbery,Europa,,9.78193E+12,Trade Fiction Paperback,2/14/10,55
LET THE GREAT WORLD SPIN,Colum McCann,Random House,Penguin Random House,9.78081E+12,Trade Fiction Paperback,2/14/10,9
THE TIME TRAVELER'S WIFE,Audrey Niffenegger,Harvest/Harcourt,Houghton Mifflin Harcourt,9.78016E+12,Trade Fiction Paperback,2/14/10,33
HOTEL ON THE CORNER OF BITTER AND SWEET,Jamie Ford,Ballantine,Penguin Random House,9.78035E+12,Trade Fiction Paperback,2/14/10,9
THE ALCHEMIST,Paulo Coelho,HarperOne,HarperCollins,9.78006E+12,Trade Fiction Paperback,2/14/10,122
WHEN WILL THERE BE GOOD NEWS?,Kate Atkinson,Back Bay,Hachette Book,9.78032E+12,Trade Fiction Paperback,2/14/10,2
THE BLIND SIDE,Michael Lewis,Norton,Norton,9.78039E+12,Paperback Nonfiction,2/14/10,18
THE LOST CITY OF Z,David Grann,Vintage Departures,Penguin Random House,9.7814E+12,Paperback Nonfiction,2/14/10,1
THREE CUPS OF TEA,Greg Mortenson and David Oliver Relin,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,2/14/10,157
A PEOPLE'S HISTORY OF THE UNITED STATES: 1492 TO PRESENT,Howard Zinn,Harper Perennial,HarperCollins,9.78006E+12,Paperback Nonfiction,2/14/10,1
"ARE YOU THERE, VODKA? IT’S ME, CHELSEA",Chelsea Handler,Simon Spotlight Entertainment,Simon & Schuster,9.78142E+12,Paperback Nonfiction,2/14/10,5
"EAT, PRAY, LOVE",Elizabeth Gilbert,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,2/14/10,156
IN DEFENSE OF FOOD,Michael Pollan,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,2/14/10,34
I HOPE THEY SERVE BEER IN HELL,Tucker Max,Citadel/Kensington,Kensington Publishing Corp.,9.78081E+12,Paperback Nonfiction,2/14/10,122
THE OMNIVORE’S DILEMMA,Michael Pollan,Penguin,Penguin Random House,9.78014E+12,Paperback Nonfiction,2/14/10,122
TIPPING POINT,Malcolm Gladwell,"Back Bay/Little, Brown",Hachette Book,9.78032E+12,Paperback Nonfiction,2/14/10,278
FREAKONOMICS,Steven D Levitt and Stephen J Dubner,Harper Perennial,HarperCollins,9.78006E+12,Paperback Nonfiction,2/14/10,23
THE GLASS CASTLE,Jeannette Walls,Scribner,Simon & Schuster,9.78074E+12,Paperback Nonfiction,2/14/10,163
SAME KIND OF DIFFERENT AS ME,Ron Hall and Denver Moore with Lynn Vincent,Nelson,,9.78085E+12,Paperback Nonfiction,2/14/10,67
MOUNTAINS BEYOND MOUNTAINS,Tracy Kidder,Random House,Penguin Random House,9.78081E+12,Paperback Nonfiction,2/14/10,12
BLINK,Malcolm Gladwell,"Back Bay/Little, Brown",Hachette Book,9.78032E+12,Paperback Nonfiction,2/14/10,120
HOW WE DECIDE,Jonah Lehrer,Mariner,HarperCollins,9.78055E+12,Paperback Nonfiction,2/14/10,1
MY HORIZONTAL LIFE,Chelsea Handler,Bloomsbury,Bloomsbury Publishing,9.78158E+12,Paperback Nonfiction,2/14/10,66
THE VALUE OF NOTHING,Raj Patel,Picador,Holtzbrinck Publishing Group/Macmillan,9.78031E+12,Paperback Nonfiction,2/14/10,4
ANIMALS MAKE US HUMAN,Temple Grandin and Catherine Johnson,Mariner/Houghton Mifflin Harcourt,,9.78055E+12,Paperback Nonfiction,2/14/10,3
MY LIFE IN FRANCE,Julia Child with Alex Prud’homme,Anchor,Penguin Random House,9.78031E+12,Paperback Nonfiction,2/14/10,26
THE LION AND THE MOUSE,Jerry Pinkney,"Little, Brown",Hachette Book,9.78032E+12,Picture Books,2/14/10,13
I AM GOING!,Mo Willems,Hyperion,Disney Publishing Worldwide,9.78142E+12,Picture Books,2/14/10,1
ALL THE WORLD,Liz Garton Scanlon,Simon & Schuster,Simon & Schuster,9.78142E+12,Picture Books,2/14/10,2
AMELIA BEDELIA'S FIRST VALENTINE,Herman Parish,Greenwillow/HarperCollins,,9.78006E+12,Picture Books,2/14/10,1
WADDLE!,Rufus Butler Seder,Workman,Hachette Book,9.78076E+12,Picture Books,2/14/10,20
THE CURIOUS GARDEN,Peter Brown,"Little, Brown",Hachette Book,9.78032E+12,Picture Books,2/14/10,21
RED SINGS FROM TREETOPS,Joyce Sidman,Houghton Mifflin Harcourt,Houghton Mifflin Harcourt,9.78055E+12,Picture Books,2/14/10,2
NUBS,"Brian Dennis, Mary Nethery and Kir Larson","Little, Brown",Hachette Book,9.78032E+12,Picture Books,2/14/10,13
OTIS,Loren Long,Philomel,Penguin Random House,9.7804E+12,Picture Books,2/14/10,12
HOW DO DINOSAURS SAY I LOVE YOU?,Jane Yolen,Blue Sky/Scholastic,Scholastic,9.78055E+12,Picture Books,2/14/10,1
PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,Disney Publishing Worldwide,9.78142E+12,Series Books,2/14/10,134
THE TWILIGHT SAGA,Stephenie Meyer,"Megan Tingley/Little, Brown",Hachette Book,9.78032E+12,Series Books,2/14/10,130
DIARY OF A WIMPY KID,and   Jeff Kinney,Abrams,Abrams,9.78081E+12,Series Books,2/14/10,55
HOUSE OF NIGHT,PC Cast and Kristin Cast,St. Martin's,Macmillan Publishers,9.78031E+12,Series Books,2/14/10,75
MAGIC TREE HOUSE,Mary Pope Osborne.,"Stepping Stone/Random House, hardcover and paper",,9.78038E+12,Series Books,2/14/10,217
RANGER’S APPRENTICE,John Flanagan,"Philomel, hardcover and paper",,9.7804E+12,Series Books,2/14/10,37
PRETTY LITTLE LIARS,Sara Shepard,HarperTeen,HarperCollins,9.78006E+12,Series Books,2/14/10,13
VAMPIRE DIARIES,L J Smith,HarperTeen,HarperCollins,9.78006E+12,Series Books,2/14/10,40
THE IMMORTALS,Alyson Noël,St. Martin's Griffin,Macmillan Publishers,9.78031E+12,Series Books,2/14/10,11
THE MORTAL INSTRUMENTS,Cassandra Clare,McElderry/Simon & Schuster,,9.78142E+12,Series Books,2/14/10,32
THE LOST SYMBOL,Dan Brown,Doubleday,Penguin Random House,9.78039E+12,Hardcover Fiction,1/17/10,16
THE HELP,Kathryn Stockett,Amy Einhorn/Putnam,Penhuin Random House,9.7804E+12,Hardcover Fiction,1/17/10,40
CROSS FIRE,James Patterson,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Fiction,1/17/10,7
SIZZLE,Julie Garwood,Ballantine,Penguin Random House,9.78035E+12,Hardcover Fiction,1/17/10,1
FIRED UP,Jayne Ann Krentz,Putnam,Penguin Random House,9.7804E+12,Hardcover Fiction,1/17/10,1
THE HONOR OF SPIES,W E B Griffin and William E Butterworth IV,Putnam,Penguin Random House,9.7804E+12,Hardcover Fiction,1/17/10,1
DEEPER THAN THE DEAD,Tami Hoag,Dutton,Penguin Random House,9.78053E+12,Hardcover Fiction,1/17/10,1
THE LAST SONG,Nicholas Sparks,Grand Central,Grand Central,9.78045E+12,Hardcover Fiction,1/17/10,17
ALTAR OF EDEN,James Rollins,Morrow/HarperCollins,,9.78006E+12,Hardcover Fiction,1/17/10,1
"UNDER THE DOME, PART 1",Stephen King,Scribner,Simon & Schuster,9.78144E+12,Hardcover Fiction,1/17/10,8
U IS FOR UNDERTOW,Sue Grafton,Putnam,Penguin Random House,9.7804E+12,Hardcover Fiction,1/17/10,5
PIRATE LATITUDES,Michael Crichton,Harper/HarperCollins,HarperCollins,9.78006E+12,Hardcover Fiction,1/17/10,6
FORD COUNTY,John Grisham,Doubleday,Penguin Random House,9.78039E+12,Hardcover Fiction,1/17/10,9
"I, SNIPER",Stephen Hunter,Simon & Schuster,Simon & Schuster,9.78142E+12,Hardcover Fiction,1/17/10,1
THE GIRL WHO PLAYED WITH FIRE,Stieg Larsson,Knopf,Penguin Random House,9.78031E+12,Hardcover Fiction,1/17/10,12
DAYS OF GOLD,Jude Deveraux,Atria,Simon & Schuster,9.78144E+12,Hardcover Fiction,1/17/10,1
THE SCARPETTA FACTOR,Patricia Cornwell,Putnam,Penguin Random House,9.7804E+12,Hardcover Fiction,1/17/10,0
THE GATHERING STORM,Robert Jordan and Brandon Sanderson,Tor/Tom Doherty,,9.78077E+12,Hardcover Fiction,1/17/10,0
DIVINE MISDEMEANORS,Laurell K Hamilton,Ballantine,Penguin Random House,9.78035E+12,Hardcover Fiction,1/17/10,0
HER FEARFUL SYMMETRY,Audrey Niffenegger,Scribner,Simon & Schuster,9.78144E+12,Hardcover Fiction,1/17/10,0
HAVE A LITTLE FAITH,Mitch Albom,Hyperion,Disney Publishing Worldwide,9.78079E+12,Hardcover Nonfiction,1/17/10,14
GOING ROGUE,Sarah Palin,Harper/HarperCollins,HarperCollins,9.78006E+12,Hardcover Nonfiction,1/17/10,7
WHAT THE DOG SAW,Malcolm Gladwell,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,1/17/10,11
SUPERFREAKONOMICS,Steven D Levitt and Stephen J Dubner,Morrow/HarperCollins,,9.78006E+12,Hardcover Nonfiction,1/17/10,11
STONES INTO SCHOOLS,Greg Mortenson,Viking,Penguin Random House,9.78067E+12,Hardcover Nonfiction,1/17/10,5
OPEN,Andre Agassi,Knopf,Penguin Random House,9.78031E+12,Hardcover Nonfiction,1/17/10,8
TRUE COMPASS,Edward M Kennedy,Twelve,Hachette Book,9.78045E+12,Hardcover Nonfiction,1/17/10,16
OUTLIERS,Malcolm Gladwell,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,1/17/10,59
ARGUING WITH IDIOTS,"edited  Glenn Beck, Kevin Balfe and others",Mercury Radio Arts/Threshold Editions,Hachette Book,9.78142E+12,Hardcover Nonfiction,1/17/10,15
TOO BIG TO FAIL,Andrew Ross Sorkin,Viking,Penguin Random House,9.78067E+12,Hardcover Nonfiction,1/17/10,8
THE IMPERIAL CRUISE,James Bradley,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,1/17/10,6
THE BOOK OF BASKETBALL,Bill Simmons,Ballantine/ESPN,,9.78035E+12,Hardcover Nonfiction,1/17/10,9
HALF THE SKY,Nicholas D Kristof and Sheryl WuDunn,Knopf,Penguin Random House,9.78031E+12,Hardcover Nonfiction,1/17/10,8
BORN TO RUN,Christopher McDougall,Knopf,Penguin Random House,9.78031E+12,Hardcover Nonfiction,1/17/10,17
LAST WORDS,George Carlin with Tony Hendra,Free Press,Simon & Schuster,9.78144E+12,Hardcover Nonfiction,1/17/10,5
DRIVE,Daniel H Pink,Riverhead,Penguin Random House,9.78159E+12,Hardcover Nonfiction,1/17/10,0
WHERE MEN WIN GLORY,Jon Krakauer,Doubleday,Penguin Random House,9.78039E+12,Hardcover Nonfiction,1/17/10,0
EATING ANIMALS,Jonathan Safran Foer,"Little, Brown",Hachette Book,9.78032E+12,Hardcover Nonfiction,1/17/10,0
